Updated in Wine Tab?,Category,REVIEW,Notes,Reorder Point,Effective Date,REMOVE?,Supplier Supported Tasting Item,Distributor,Supplier,Item Number,Product UPC,Product Description,Department,Size,Units/Case,Deal Description,Buy Months (if appl.),Case 1 (Retail),Buy Month Invoice,Non-Buy Month Invoice,Free Case Value,Buy Qty,Free Qty,Freight,EO $,EO Cases,EO Period,Net Case,Net/Unit,Net Case EO,Net Cs EO/Unit,Retail Calc,Retail Override,Club Override,GM%,Avg Retail,Avg Club,Avg Sale,Distributor (1),Item Number (1),Product Description (1),Deal Description (1),Buy Months,Case 1,Buy Month Invoice (1),Net Case (1),Net Case EO (1),Diff b/w Case 1,Diff b/w Net Case,Diff b/w Net Case EO,Diff Item Number,Pnumber,Vendor,Vendor code,buy month,Reorder Points,Item Classfication,Retail Price,Rank
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Bogle Vineyards Inc,1423946,080887551048,Bogle Juggernaut RRV Pinot Noir 750ml,Wine,750 ml,12,6 free Juggernaut Cab on 25,June,165.5,149, ,149,25,6,1.1,,,,121.26129032258063,10.105107526881719,121.26129032258063,10.105107526881719,20.99,18.99,15.96,0.36684789931818806,18.990000000000002,15.960000000000006,0,Phillips Wine & Spirits,1423946,Bogle Juggernaut RRV Pinot Noir 750ml,1 free Juggernaut Cab on 10,All,165.5,149,136.44454545454545,136.44454545454545,0,-15.183255131964813,-15.183255131964813, ,P2950,Phillips Wine & Spirits - St. Paul,1423946,,14,Bogle Juggernaut 750ml,18.99,474
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Bogle Vineyards Inc,1656720,080887551086,Bogle Juggernaut Sauvignon Blanc 750ml,Wine,750 ml,12,6 free Juggernaut Cab on 25,June,149,132.5, ,149,25,6,1.1,,,,97.84,8.153333333333334,97.84,8.153333333333334,18.99,14.99,12.96,0.3708847736625514,18.990000000000002,15.960000000000006,0,Phillips Wine & Spirits,1656720,Bogle Juggernaut Sauvignon Blanc 750ml,1 free Juggernaut Cab on 10,All,149,132.5,119.94454545454545,119.94454545454545,0,-22.104545454545445,-22.104545454545445, ,P16979,Phillips Wine & Spirits - St. Paul,1656720,,16,Bogle Juggernaut 750ml,14.99,437
,Price Change,,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Bogle Vineyards Inc,1894646,080887496493,Bogle Phantom Chardonnay,Wine,750 ml,12,6 free Juggernaut Cab on 25,June,149,132.5,,149,25,6,1.1,,,,97.84,8.153333333333334,97.84,8.153333333333334,18.99,,,0.5706512199403194,,,,Phillips Wine & Spirits,1894646,Bogle Phantom Chardonnay, ,All,149,132.5,133.6,133.6,0,-35.75999999999999,-35.75999999999999, ,,,,,,,,0
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Bogle Vineyards Inc,1303193,080887490231,Bogle Phantom Red Blend,Wine,750 ml,12,6 free Juggernaut Cab on 25,June,165.5,149,,149,25,6,1.1,,,,121.26129032258063,10.105107526881719,121.26129032258063,10.105107526881719,20.99,18.99,15.96,0.36684789931818806,18.990000000000002,15.960000000000006,0,Phillips Wine & Spirits,1303193,Bogle Phantom Red Blend, ,All,165.5,149,150.1,150.1,0,-28.83870967741936,-28.83870967741936, ,P2904,Phillips Wine & Spirits - St. Paul,1303193,,16,,18.99,0
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1791839,081584047674,K J Avant Chardonnay,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,120.37, ,114.64,100,13,1.1,,,,106.5668,8.880566666666667,106.5668,8.880566666666667,19.99,14.99,12.96,0.3147710905349795,17.490000000000002,14.960000000000006,0,Phillips Wine & Spirits,1791839,K J Avant Chardonnay,5 Vintner's Chard on 100,March|June|September|December,160,120.37,115.738,115.738,0,-9.171199999999999,-9.171199999999999, ,P2882,Phillips Wine & Spirits - St. Paul,1791839,"December, June, March, September",16,K J 750ml,14.99,200
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1565000,081584013211,K J Grand Res Cab Sauv,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,320,285.6, ,114.64,100,13,1.1,,,,271.7968,22.649733333333334,271.7968,22.649733333333334,39.99,33.99,28.96,0.21789594843462248,40.115,34.959999999999994,0,Phillips Wine & Spirits,1565000,K J Grand Res Cab Sauv,5 Vintner's Chard on 100,March|June|September|December,320,285.6,280.968,280.968,0,-9.171199999999999,-9.171199999999999, ,P17217,Phillips Wine & Spirits - St. Paul,1565000,"December, June, March, September",0,,33.99,0
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1649514,081584013082,K J Grand Res Chardonnay,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,180,144, ,114.64,100,13,1.1,,,,130.1968,10.849733333333333,130.1968,10.849733333333333,22.99,18.99,15.96,0.32019214703425236,20.990000000000002,17.960000000000004,0,Phillips Wine & Spirits,1649514,K J Grand Res Chardonnay,5 Vintner's Chard on 100,March|June|September|December,180,144,139.368,139.368,0,-9.171199999999999,-9.171199999999999, ,P2968,Phillips Wine & Spirits - St. Paul,1649514,"December, June, March, September",14,K J 750ml,18.99,324
,Price Change,,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,16434,081584131649,K J Grand Res Pinot Gris,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,120.37, ,114.64,100,13,1.1,,,,106.5668,8.880566666666667,106.5668,8.880566666666667,19.99,,,0.5557495414373853,,,,Phillips Wine & Spirits,16434,K J Grand Res Pinot Gris,5 Vintner's Chard on 100,March|June|September|December,160,120.37,115.738,115.738,0,-9.171199999999999,-9.171199999999999, ,,,,,,,,0
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1121762,081584013105,K J Vintner's Chardonnay,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,120.37, ,120.37,100,13,1.1,,,,107.62212389380531,8.968510324483775,107.62212389380531,8.968510324483775,19.99,13.99,11.96,0.25012455480904894,14.915000000000003,12.897500000000004,0,Phillips Wine & Spirits,1121762,K J Vintner's Chardonnay,5 Vintner's Chard on 100,March|June|September|December,160,120.37,115.73809523809524,115.73809523809524,0,-8.115971344289932,-8.115971344289932, ,P10,Phillips Wine & Spirits - St. Paul,1121762,"December, June, March, September",16,K J 750ml,13.79,2
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1095706,081584131526,K J Vintner's Merlot,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,144, ,114.64,100,13,1.1,,,,130.1968,10.849733333333333,130.1968,10.849733333333333,19.99,18.99,15.96,0.32019214703425236,22.583750000000006,19.0225,0,Phillips Wine & Spirits,1095706,K J Vintner's Merlot,5 Vintner's Chard on 100,March|June|September|December,160,144,139.368,139.368,0,-9.171199999999999,-9.171199999999999, ,P3448,Phillips Wine & Spirits - St. Paul,1095706,"December, June, March, September",0,K J 750ml,18.99,0
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1222032,081584002154,K J Vintner's Pinot Gris,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,120.37, ,114.64,100,13,1.1,,,,106.5668,8.880566666666667,106.5668,8.880566666666667,19.99,14.99,12.96,0.3147710905349795,19.365000000000002,14.834375000000005,0,Phillips Wine & Spirits,1222032,K J Vintner's Pinot Gris,5 Vintner's Chard on 100,March|June|September|December,160,120.37,115.738,115.738,0,-9.171199999999999,-9.171199999999999, ,P3694,Phillips Wine & Spirits - St. Paul,1222032,"December, June, March, September",1,K J 750ml,14.99,401
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1140905,081584131519,K J Vintner's Pinot Noir,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,240,120.37, ,114.64,100,13,1.1,,,,106.5668,8.880566666666667,106.5668,8.880566666666667,29.99,14.99,12.96,0.3147710905349795,17.490000000000002,14.960000000000006,0,Phillips Wine & Spirits,1140905,K J Vintner's Pinot Noir,5 Vintner's Chard on 100,March|June|September|December,240,120.37,115.738,115.738,0,-9.171199999999999,-9.171199999999999, ,P3013,Phillips Wine & Spirits - St. Paul,1140905,"December, June, March, September",11,K J 750ml,14.99,630
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1209564,081584013174,K J Vintner's Reserve Cabernet,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,144, ,114.64,100,13,1.1,,,,130.1968,10.849733333333333,130.1968,10.849733333333333,19.99,18.99,15.96,0.32019214703425236,22.490000000000006,18.96,0,Phillips Wine & Spirits,1209564,K J Vintner's Reserve Cabernet,5 Vintner's Chard on 100,March|June|September|December,160,144,139.368,139.368,0,-9.171199999999999,-9.171199999999999, ,P3151,Phillips Wine & Spirits - St. Paul,1209564,"December, June, March, September",9,K J 750ml,18.99,309
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1676602,081584130000,K J Vintner's Riesling,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,120.37, ,114.64,100,13,1.1,,,,106.5668,8.880566666666667,106.5668,8.880566666666667,19.99,14.99,12.96,0.3147710905349795,19.365000000000002,14.960000000000006,0,Phillips Wine & Spirits,1676602,K J Vintner's Riesling,5 Vintner's Chard on 100,March|June|September|December,160,120.37,115.738,115.738,0,-9.171199999999999,-9.171199999999999, ,P3540,Phillips Wine & Spirits - St. Paul,1676602,"December, June, March, September",0,K J 750ml,14.99,0
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1826178,081584013297,K J Vintners Rose,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,120.37, ,114.64,100,13,1.1,,,,106.5668,8.880566666666667,106.5668,8.880566666666667,19.99,14.99,12.96,0.3147710905349795,14.990000000000004,0,0,Phillips Wine & Spirits,1826178,K J Vintners Rose,5 Vintner's Chard on 100,March|June|September|December,160,120.37,115.738,115.738,0,-9.171199999999999,-9.171199999999999, ,P4335,Phillips Wine & Spirits - St. Paul,1826178,"December, June, March, September",0,,14.99,0
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1439953,081584130406,K J Vintner's Sauv Blanc,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,160,120.37, ,114.64,100,13,1.1,,,,106.5668,8.880566666666667,106.5668,8.880566666666667,19.99,14.99,12.96,0.3147710905349795,17.115000000000002,14.521875000000005,0,Phillips Wine & Spirits,1439953,K J Vintner's Sauv Blanc,5 Vintner's Chard on 100,March|June|September|December,160,120.37,115.738,115.738,0,-9.171199999999999,-9.171199999999999, ,P3079,Phillips Wine & Spirits - St. Paul,1439953,"December, June, March, September",14,K J 750ml,14.99,245
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1092177,081584131403,K J Vintner's Zinfandel,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,240,170.8, ,114.64,100,13,1.1,,,,156.9968,13.083066666666667,156.9968,13.083066666666667,29.99,23.99,19.96,0.3445357381429526,24.677500000000006,19.96,0,Phillips Wine & Spirits,1092177,K J Vintner's Zinfandel,5 Vintner's Chard on 100,March|June|September|December,240,170.8,166.168,166.168,0,-9.171199999999999,-9.171199999999999, ,P4030,Phillips Wine & Spirits - St. Paul,1092177,"December, June, March, September",0,K J 750ml,23.99,0
,Price Change,review,spiked program,,2026-06-01 00:00:00,,,Phillips Wine & Spirits,Jackson Family Estates,1079364,081584014805,KJ Brut Cuvee 750ml,Wine,750 ml,12,5 Vintner's Chard on 100+8cs VR SB,June,240,160, ,114.64,100,13,1.1,,,,146.1968,12.183066666666667,146.1968,12.183066666666667,29.99,20.99,17.96,0.32165553080920567,22.490000000000006,18.96,0,Phillips Wine & Spirits,1079364,KJ Brut Cuvee 750ml,5 Vintner's Chard on 100,March|June|September|December,240,160,155.368,155.368,0,-9.171199999999999,-9.171199999999999, ,0,Phillips Wine & Spirits - St. Paul,1079364,"March, June, September, December",1,K J 750ml,20.99,0
,Disco,,,,,disco,,Vinocopia,Aquilini,31112,628623020702,10000 Hours Cabernet 750ml,Wine,750ml,12,Net Down Pricing,,224,200,,,,,1.5,,,,201.5,16.791666666666668,201.5,16.791666666666668,27.99,,,0.40008336310587106,28.490000000000006,24.959999999999997,0,Vinocopia,31112,10000 Hours Cabernet 750ml,Net Down Pricing,0,224,200,201.5,201.5,0,0,0, ,P19584,"Vinocopia, Inc",31112,,4,,,0
,Disco,,,,,disco,,Vinocopia,Aquilini,31122,628623020719,10000 Hours Red Blend 750ml,Wine,750ml,12,Net Down Pricing,,224,200,,,,,1.5,,,,201.5,16.791666666666668,201.5,16.791666666666668,27.99,,,0.40008336310587106,28.490000000000006,24.959999999999997,0,Vinocopia,31122,10000 Hours Red Blend 750ml,Net Down Pricing,0,224,200,201.5,201.5,0,0,0, ,P19585,"Vinocopia, Inc",31122,,3,,,0
,Disco,,,,,disco,,Vinocopia,Aquilini,31132,628623020740,10000 Hours Syrah 750ml,Wine,750ml,12,Net Down Pricing,,224,200,,,,,1.5,,,,201.5,16.791666666666668,201.5,16.791666666666668,27.99,,,0.40008336310587106,28.490000000000006,24.959999999999997,0,Vinocopia,31132,10000 Hours Syrah 750ml,Net Down Pricing,0,224,200,201.5,201.5,0,0,0, ,P19586,"Vinocopia, Inc",628623020740,,3,,,0
,Disco,,,,,disco,,Vinocopia,Aquilini,30962,628623021006,Chasing Rain Cabernet 750ml,Wine,750ml,12,Net Down Pricing,,184,160,,,,,1.5,,,,161.5,13.458333333333334,161.5,13.458333333333334,22.99,,,0.41460055096418724,23.240000000000006,19.96,0,Vinocopia,30962,Chasing Rain Cabernet 750ml,Net Down Pricing,0,184,160,161.5,161.5,0,0,0, ,P19583,"Vinocopia, Inc",30962,,4,,,0
,Disco,,,,,disco,,Vinocopia,Aquilini,30952,628623021020,Chasing Rain Merlot 750ml,Wine,750ml,12,Net Down Pricing,,184,160,,,,,1.5,,,,161.5,13.458333333333334,161.5,13.458333333333334,22.99,,,0.41460055096418724,23.240000000000006,19.96,0,Vinocopia,30952,Chasing Rain Merlot 750ml,Net Down Pricing,0,184,160,161.5,161.5,0,0,0, ,P19582,"Vinocopia, Inc",628623021020,,2,,,0
,Disco,,,,,disco,,Vinocopia,Aquilini,30942,628623021013,Chasing Rain Red Blend 750ml,Wine,750ml,12,Net Down Pricing,,184,160,,,,,1.5,,,,161.5,13.458333333333334,161.5,13.458333333333334,22.99,,,0.41460055096418724,23.240000000000006,19.96,0,Vinocopia,30942,Chasing Rain Red Blend 750ml,Net Down Pricing,0,184,160,161.5,161.5,0,0,0, ,P19581,"Vinocopia, Inc",628623021013,,4,,,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,DaulnySancerre24,815102000526,Dom Daulny Sancerre,Wine,750 ml,12, ,All,264,256,256,,,,2.5,,,,258.5,21.541666666666668,258.5,21.541666666666668,32.99,33.99,28.96,0.25615791896869244,34.24,28.70874999999999,0,New France Wine,DaulnySancerre24,Dom Daulny Sancerre, ,All,256,240,242.5,242.5,8,16,16, ,P10936,"New France Wine Co, Inc",DaulnySancerre22,,4,,33.99,0
Completed,New Item,," 3 cases total (1 cs SLP, 1 cs Blaine, 0.5 cs MTK, 0.5 cs Roseville)",,,,,New France Wine,,MartinWoodsChardKoosah,400000025629,Martin Woods Koosah Chardonnay 750ml,Wine,750ml,12,,All,544,528,528,,,,2.5,,,,530.5,44.208333333333336,530.5,44.208333333333336,67.99,70.99,59.96,0.2627029130531465,,,,New France Wine,MartinWoodsChardKoosah,Martin Woods Koosah Chardonnay 750ml,0,All,544,528,530.5,530.5,0,0,0, ,,,,,,,71.99,0
Completed,New Item,,"3.5 cases total (1 cs SLP, 1 cs Blaine, 1 cs MTK, 0.5 cs Roseville)",,,,,New France Wine,,MartinWoodsPNJessieJames,400000025630,Martin Woods Jessie James Pinot Noir 750ml,Wine,750ml,12,,All,544,528,528,,,,2.5,,,,530.5,44.208333333333336,530.5,44.208333333333336,67.99,70.99,59.96,0.2627029130531465,,,,New France Wine,MartinWoodsPNJessieJames,Martin Woods Jessie James Pinot Noir 750ml,0,All,544,528,530.5,530.5,0,0,0, ,,,,,,,71.99,0
Completed,New Item,,"3.5 cases total (1 cs SLP, 1 cs Blaine, 1 cs MTK, 0.5 cs Roseville)",,,,,New France Wine,,MartinWoodsSyrah,400000025631,Martin Woods The Rocks Syrah 750ml,Wine,750ml,12,,All,544,528,528,,,,2.5,,,,530.5,44.208333333333336,530.5,44.208333333333336,67.99,70.99,59.96,0.2627029130531465,,,,New France Wine,MartinWoodsSyrah,Martin Woods The Rocks Syrah 750ml,0,All,544,528,530.5,530.5,0,0,0, ,,,,,,,71.99,0
,,,asking to bring in all 3 wines to at least 8 of our locations and have an endcap display. PG at 16.96 and Chard and PN at 17.96. tasting support and staff training,,,, ,New France Wine, ,PikeRoadPG23,083648000175,Pike Road Pinot Gris,Wine,750 ml,12, ,All,144,136,,,,,2.5,,,,138.5,11.541666666666666,138.5,11.541666666666666,17.99,19.99,16.96,0.3194772012578617,20.552500000000002,17.960000000000004,0,New France Wine,PikeRoadPG23,Pike Road Pinot Gris, ,All,144,136,138.5,138.5,0,0,0, ,P2883,"New France Wine Co, Inc",PikeRoadPG23,,0,,19.99,0
,,,asking to bring in all 3 wines to at least 8 of our locations and have an endcap display. PG at 16.96 and Chard and PN at 17.96. tasting support and staff training,,,,Y,New France Wine, ,PikeRoadPN23,083648000182,Pike Road Willamette Valley Pinot Noir,Wine,750 ml,12, ,All,180,144,,,,,2.5,,,,146.5,12.208333333333334,146.5,12.208333333333334,22.99,20.99,17.96,0.32024870081662954,22.990000000000006,19.96,0,New France Wine,PikeRoadPN23,Pike Road Willamette Valley Pinot Noir, ,All,180,160,162.5,162.5,0,-16,-16, ,P2604,"New France Wine Co, Inc",PikeRoadPN23,,13,,20.99,0
,,,asking to bring in all 3 wines to at least 8 of our locations and have an endcap display. PG at 16.96 and Chard and PN at 17.96. tasting support and staff training,,,,Y,New France Wine,,PikeRoadChard21,083648000304,Pike Road WV Chardonnay,Wine,750 ml,12, ,All,160,144,,,,,2.5,,,,146.5,12.208333333333334,146.5,12.208333333333334,19.99,20.99,17.96,0.32024870081662954,19.990000000000002,1.61875,0,New France Wine,PikeRoadChard21,Pike Road WV Chardonnay, ,All,160,152,154.5,154.5,0,-8,-8, ,P3187,"New France Wine Co, Inc",PikeRoadChard21,,0,,20.99,0
,Price Change,review,hilary simpified some deals and free goods,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Delicato,1790543,082242018340 ,Coppola Diam Shimmer White Blend,Wine,750 ml,12,4 free 1721582 Claret on 15,All,120,104,,152,15,4,1.1,,,,64.56666666666666,5.3805555555555555,64.56666666666666,5.3805555555555555,14.99,8.99,7.96,0.3240508096035734,,,,Johnson Brothers Liquor Co,1790543,Coppola Diam Shimmer White Blend,4 HT on 15,All,120,104,83.20526315789473,83.20526315789473,0,-18.63859649122807,-18.63859649122807, ,,,,,,,8.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1721582,739958974001,Coppola HT Diamond Collection Claret ,Wine,750 ml,12,4 free 1721582 Claret on 15,All,168,152,,152,15,4,1.1,,,,121.1,10.091666666666667,121.1,10.091666666666667,20.99,17.99,14.96,0.3254233511586453,17.490000000000002,14.960000000000006,0,Johnson Brothers Liquor Co,1721582,Coppola HT Diamond Collection Claret ,4 HT on 15,All,168,152,121.1,121.1,0,0,0, ,P2674,Johnson Brothers - St. Paul,1721582,,16,Coppola Diamond 750ml,17.49,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1312681,739958085202,Coppola HT Diamond Collection Pav Chard,Wine,750 ml,12,4 free 1721582 Claret on 15,All,168,152,,152,15,4,1.1,,,,121.1,10.091666666666667,121.1,10.091666666666667,20.99,17.99,14.96,0.3254233511586453,20.990000000000002,14.960000000000006,0,Johnson Brothers Liquor Co,1312681,Coppola HT Diamond Collection Pav Chard,4 HT on 15,All,168,152,121.1,121.1,0,0,0, ,P4452,Southern Glazer's Wine & Spirits of MN,986208,,0,Coppola Diamond 750ml,17.49,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1043295,739958174524,Coppola HT Diamond Collection Santa Barb PN,Wine,750 ml,12,4 free 1721582 Claret on 15,All,168,152,,152,15,4,1.1,,,,121.1,10.091666666666667,121.1,10.091666666666667,20.99,17.99,14.96,0.3254233511586453,,,,Johnson Brothers Liquor Co,1043295,Coppola HT Diamond Collection Santa Barb PN,4 HT on 15,All,168,152,121.1,121.1,0,0,0, ,,,,,,,17.49,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1644127,739958984208,Coppola LT Diamond Collection Chardonnay,Wine,750 ml,12,4 free 1721582 Claret on 15,All,120,104,,152,15,4,1.1,,,,64.56666666666666,5.3805555555555555,64.56666666666666,5.3805555555555555,14.99,8.99,7.96,0.3240508096035734,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1644127,Coppola LT Diamond Collection Chardonnay,4 HT on 15,All,120,104,83.20526315789473,83.20526315789473,0,-18.63859649122807,-18.63859649122807, ,P3263,Johnson Brothers - St. Paul,1644127,,16,Coppola Diamond 750ml,8.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Proximo,1942928,082242018067,Coppola LT Diamond Collection Low-Cal Pinot Grigio 750ml,Wine,750ml,12,4 free 1721582 Claret on 15,ALL,120,104,,152,15,4,1.1,,,,64.56666666666666,5.3805555555555555,64.56666666666666,5.3805555555555555,14.99,8.99,7.96,0.3240508096035734,15.552500000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1942928,Coppola LT Diamond Collection Low-Cal Pinot Grigio 750ml,4 HT on 15,ALL,120,104,83.20526315789473,83.20526315789473,0,-18.63859649122807,-18.63859649122807, ,P16996,Johnson Brothers - St. Paul,1942928,,0,Coppola Diamond 750ml,8.99,0
