Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Big Wood Cabin Daze 4pk 16oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",15,1.3,11.8,8.99,12.99,,31,,6,14,Roseville:6;Woodbury:9
Leinenkugel's Seasonal 6pk 12oz btl,Craft,"Breakthru Beverage Minnesota Beer, LLC",11,1.3,8.2,7.58,10.99,,31,,6,16,St. Louis Park:2;Ramsey:10
Gluek Cream Ale 4pk 16oz can,Premium,,15,1.3,11.6,8.33,8.99,,7,,7,10,Roseville:10;Andover:5
The Finnish Long Drink Strong 6pk 12oz can,RTD,Southern Glazer's Wine & Spirits of MN,14,1.3,10.6,10.42,23.99,19.96,57,,5,20,Chanhassen:1;Plymouth:1;Cottage Grove:4;Rosemount:4;Stillwater:4;Woodbury:4
Toppling Goliath Pseudo Alien DIPA 4pk 16oz can,Craft,Artisan Beer,16,1.3,12.1,13.85,19.99,,31,,5,20,Rosemount:2;St. Louis Park:6;Plymouth:8
GRUVI JULICY IPA 6pk 12oz can,Craft,,12,1.3,9.4,10.88,14.99,12.96,27,,6,14,Woodbury:1;Vadnais Heights:2;Andover:3;Rosemount:3;Chanhassen:4
Fulton Hard Seltzer Blood Orange 12pk 12oz can,Seltzer,"Hohensteins, Inc.",12,1.3,9.4,13.98,20.99,,33,,6,14,Plymouth:3;Rosemount:4;Blaine:7
Leinenkugel's Berry Weiss 12pk 12oz can,Craft,,0,1.3,0.0,12.5,18.99,16.96,34,,7,11,
Pilsner Urquell 12pk 12oz btl,Import,,16,1.3,12.5,14.79,20.99,,30,,6,14,Blaine:6;Chanhassen:3;Woodbury:7
Blackstack DDH 755 Strata 4pk 16oz can,Craft,Artisan Beer,3,1.3,2.2,12.3,17.99,,32,,0,43,Rosemount:3
Unmapped Purgatory Pils 4pk 16oz can,Craft,"Unmapped Brewing Company, LLC",0,1.3,0.0,9.33,11.99,,22,,5,20,Roseville:4
Seagrams Strawberry Daiquiri 4pk 12oz btl,FMB,,4,1.3,3.1,4.13,5.99,,31,,6,15,Blaine:4
Cutwater Peach Margarita 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",121,1.3,91.5,9.84,17.49,11.96,44,,7,11,Woodbury:35;Minneapolis:43;St. Louis Park:43
Vodkade Fruit Punch 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",8,1.3,6.3,8.95,13.99,11.96,36,,7,9,St. Louis Park:2;Woodbury:6
Cutwater Chocolate Espresso Martini 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",10,1.3,8.4,10.06,17.49,11.96,43,,2,32,Minneapolis:0;Andover:0;Woodbury:0;Stillwater:1;Chanhassen:6;St. Louis Park:8
Insight Dankbot IPA 4pk 16oz can,Craft,,0,1.3,0.0,7.95,13.99,,43,,2,32,
Shock Top 6pk 12oz btl,Craft,"Capitol Beverage Sales, L.P.",7,1.3,5.4,7.22,10.99,,34,,6,15,Vadnais Heights:7
Absolut Ocean Spray Variety Pack 8pk 12oz can,RTD,Southern Glazer's Wine & Spirits of MN,7,1.3,5.6,13.18,23.99,19.96,45,,5,18,Cottage Grove:1;Andover:1;Chanhassen:2;Blaine:3;Minnetonka:3
Elm Creek Lil Snit 6pk 8oz can,Craft,Dahlheimer Beverage Monticello,10,1.3,7.6,6.0,8.99,,33,,7,11,Roseville:2;Woodbury:3;St. Louis Park:5
Heineken Silver 12pk 12oz btl,Import,,25,1.3,19.8,13.05,19.99,16.96,35,,5,18,Cottage Grove:6;Osseo:2;Ramsey:6;Blaine:11
Monaco Vodka Cocktails Lemonade Variety Pack 6pk 12oz can,RTD,"Breakthru Beverage Minnesota Beer, LLC",3,1.3,2.3,11.37,17.49,14.96,35,,6,15,Cottage Grove:1;Woodbury:2
Victory Golden Monkey 6pk 12oz btl,Craft,,3,1.3,2.3,9.75,13.99,,30,,5,19,Cottage Grove:3
Surfside Peach Tea 4pk 12oz can,Seltzer,"Capitol Beverage Sales, L.P.",3,1.3,2.3,7.5,11.99,9.96,37,,7,10,Bloomington:3
Barrel Theory End of The Beginning 4pk 16oz can,Craft,Barrel Theory Beer Company,1,1.3,0.8,12.0,16.99,,29,,0,41,Roseville:1
Monaco Strawberry Hard Lemonade 12oz can,Single Serve,"Breakthru Beverage Minnesota Wine & Spirits, LLC",18,1.3,13.8,1.9,3.49,2.96,46,,4,24,St. Louis Park:7;Chanhassen:11
Alesmith West Coast IPA,Micro Brews,,12,1.3,9.4,8.67,10.99,,21,,6,14,St. Louis Park:6;Vadnais Heights:6
Modelo Negra 24oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",5,1.3,3.9,2.35,3.49,,33,,5,19,Bloomington:6
Modist Supra Deluxe 12pk 12oz can,Craft,Modist Brewing Company,15,1.3,11.3,12.3,19.99,,38,,7,11,Woodbury:7;Rosemount:8
1911 Original Cider 4pk 16oz can,Cider,Artisan Beer,26,1.3,20.1,9.71,14.99,,35,,7,10,Cottage Grove:4;Minneapolis:4;St. Louis Park:4;Roseville:14
Smirnoff SMASH Peach Tea 24oz can,Single Serve,,15,1.2,12.5,2.26,3.99,,43,,3,25,Minneapolis:2;Vadnais Heights:4;Rosemount:9
Paulaner Oktoberfest Marzen 6pk 11oz btl,Import,"Hohensteins, Inc.",8,1.2,6.8,9.75,12.99,,25,,6,11,Plymouth:3;Rosemount:6
Downeast Blackberry 6pk 12oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",-26,1.2,-21.4,9.23,12.99,,29,,4,21,
Odell Montage Seasonal Sampler 12pk 12oz can,Craft,"College City Beverage, Inc.",5,1.2,4.1,15.75,22.99,,31,,6,12,Blaine:5
Deschutes Black Butte Porter 6pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",11,1.2,9.3,7.7,10.99,,30,,4,20,Vadnais Heights:4;St. Louis Park:7
Zing Zang RTD Margarita 4pk 12oz can,RTD,Phillips Wine & Spirits - St. Paul,-3,1.2,-2.6,9.33,14.99,12.96,38,1 BMM 1.75 free on 10 mix & match,5,15,Blaine:1;Minnetonka:2
Wooden Hill Kold Shoulder,Micro Brews,,-38,1.2,-30.9,7.5,10.99,,32,,5,17,
Outlaw Light 24pk 12oz can,Below Premium,,49,1.2,39.4,12.29,22.49,18.96,45,,4,22,Andover:14;Minneapolis:35
Sierra Nevada Mellow Little Thing Hazy IPA 6pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",2,1.2,1.6,8.45,11.99,,30,,4,22,Blaine:2
Luce Line Foggy Batch 100 DDH Hazy IPA 4pk 16oz can,Craft,Luce Line Brewing,0,1.2,0.0,12.47,17.99,,31,,2,29,
Ursa Minor Constellation Cream Ale  4pk 16oz can,Craft,Artisan Beer,14,1.2,12.0,9.22,13.99,,34,,3,24,Roseville:3;Minnetonka:6;Plymouth:6
Truly Citrus Squeeze 24oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",21,1.2,17.1,2.33,3.99,,42,,5,17,Minneapolis:21
War Pigs Foggy Geezer 4pk 16oz can,Craft,,5,1.2,4.2,8.25,10.99,,25,,5,16,Vadnais Heights:5
Welch's Vodka Cranberry 4pk 12oz can,Craft,"Capitol Beverage Sales, L.P.",0,1.2,0.0,45.03,10.99,,-310,,6,12,
Abomination Juice Monster Hazy IPA 4pk 16oz can,Craft,McDonald Distributing Co dba Clear River Beverage,6,1.2,4.9,9.17,12.99,,29,,6,12,Andover:6
Summit Nialas IPA 6pk 12oz can,Craft,,2,1.2,1.6,7.69,11.99,,36,,0,40,St. Louis Park:1;Minneapolis:2
Insight Paint Job DDH Dbl IPA 4pk 16oz can,Craft,Insight Brewing Company (D),6,1.2,5.1,12.11,14.99,,19,,2,29,Roseville:1;Woodbury:5
Arnold Palmer Spiked Lite Half & Half 24oz can,Single Serve,,3,1.2,2.5,2.5,4.49,,44,,6,12,Blaine:3
Absolut Vodkarita 4pk 12oz can,RTD,Southern Glazer's Wine & Spirits of MN,-3,1.2,-2.4,6.59,12.49,10.96,47,,1,35,Blaine:1;St. Louis Park:1
Ciderboys Variety Pack 12pk 12oz can,Cider,,20,1.2,16.1,14.75,21.99,,33,,4,22,Blaine:20
Busch 12pk 12oz can,Below Premium,,24,1.2,20.3,10.71,14.99,,29,,4,20,Osseo:1;Roseville:1;Blaine:5;Minnetonka:5;Plymouth:5;Cottage Grove:3;Rosemount:4
Bell's Tropical Storm 4pk 16oz can,Craft,Dahlheimer Beverage Monticello,19,1.2,15.9,10.13,15.99,,37,,7,7,Chanhassen:2;Blaine:8;Andover:9
Heineken Silver 12pk 12oz can,Import,,8,1.2,6.9,12.88,19.99,16.96,36,,5,15,Woodbury:3;Vadnais Heights:5
Dansk Mjod Odin's Skull 750ml,Single Serve,,141,1.2,116.2,22.39,36.99,,39,,6,12,Bloomington:5;Plymouth:5;Woodbury:6;Roseville:9;Chanhassen:12;Vadnais Heights:12;Andover:19;Cottage Grove:20;St. Louis Park:23;Blaine:30
Dangerous Man Kolsch 6pk 12oz can,Craft,Dangerous Man Brewing,17,1.2,13.8,7.49,10.99,,32,,1,35,Roseville:1;St. Louis Park:1;Cottage Grove:3;Ramsey:5;Rosemount:7
Moose Lake Rotator 4pk 16oz can,Craft,Moose Lake Brewing Co.,12,1.2,10.3,9.0,12.99,,31,,5,15,Roseville:3;Rosemount:9
Moon God Peach Hard Tea 500ml,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",23,1.2,18.5,2.94,4.99,,41,,6,13,Minneapolis:23
Schell's Sampler 12pk 12oz can,Craft,,17,1.2,13.7,13.35,18.99,,30,,2,31,Chanhassen:11;Bloomington:22
Excelsior Brewing Big Island Citrus Blonde 6pk 12oz can,Craft,,5,1.2,4.2,8.38,11.99,,30,,7,7,St. Louis Park:5
Bent Paddle Retro Haze 6pk 12oz can,Craft,,22,1.2,18.6,8.84,10.99,,20,,4,20,Roseville:4;Blaine:9;St. Louis Park:9
Red Stripe 12pk 12oz btl,Import,Bernicks,8,1.2,6.9,12.39,17.99,,31,,5,15,Blaine:1;Bloomington:7
Revolution Brewing League Of Heroes 12pk 12oz can,Craft,Artisan Beer,13,1.2,10.9,16.13,22.99,,30,,5,16,Blaine:2;Vadnais Heights:3;St. Louis Park:9
Saint Spritz Sicily 4pk 355ml,RTD,,11,1.2,9.1,8.78,14.99,12.96,41,1 on 5,6,12,Minneapolis:1;Andover:1;Roseville:4;Woodbury:5
Bent Paddle Cold Press 6pk 12oz can,Craft,Artisan Beer,31,1.2,26.2,10.28,15.99,,36,,4,20,Ramsey:2;Chanhassen:3;Roseville:4;Andover:5;Rosemount:7;Blaine:10
Steel Reserve Spiked Blue Razz 24oz can,Single Serve,,32,1.2,25.7,1.57,2.99,,47,,6,13,Ramsey:3;Andover:16;Minneapolis:13
Klockow Tandy's Shandy Cream Ale 4pk 16oz can,Craft,Klockow Brewing Company,8,1.2,6.9,11.0,15.99,,31,,6,10,Woodbury:4;Roseville:4
Drekker SMOL Blue Razz�4pk 12oz can,Craft,,18,1.2,14.6,10.12,13.99,,28,,5,17,St. Louis Park:6;Roseville:5;Osseo:7
56 Brewing Dad's Basement Beer 4pk 16oz can,Craft,56 Brewing,4,1.2,3.5,40.93,10.99,,-272,,6,10,Andover:1;Osseo:1;Blaine:2
Smirnoff Ice Green Apple 6pk 12oz btl,FMB,,23,1.1,21.4,7.38,10.99,,33,,5,12,Bloomington:6;St. Louis Park:6;Roseville:11
Sun Cruiser Vodka Lemonade 700ml can,Single Serve,,13,1.1,12.3,3.74,4.99,,25,,4,16,St. Louis Park:1;Minneapolis:3;Woodbury:3;Rosemount:6
Modist Supra Light 12pk 12oz can,Craft,,5,1.1,4.5,10.75,15.99,14.96,33,,6,9,Woodbury:5
Kasteel Donker Quad 4pk 500ml,Import,Old World Beers,-7,1.1,-6.6,13.83,19.99,,31,,6,7,
Bent Paddle Grapefruit Light Lager 12pk 12oz can,Craft,Artisan Beer,24,1.1,22.4,9.55,15.99,13.96,40,,5,12,Vadnais Heights:1;Andover:9;St. Louis Park:14
Barrel Theory Hold Me Now 4pk 16oz can,Craft,Barrel Theory Beer Company,0,1.1,0.0,12.0,16.99,,29,,0,34,
Ketel One Spritz Cucumber & Mint 4pk 12oz can,RTD,,11,1.1,10.4,7.07,14.99,12.96,53,,6,7,Rosemount:1;Woodbury:2;Minnetonka:8
Oliphant Rusket Red 4pk 16oz can,Craft,,5,1.1,4.5,8.0,11.99,,33,,6,9,Stillwater:1;Roseville:4
Downeast Overboard Mix Pack 9pk 12oz can,Cider,,-10,1.1,-9.1,14.65,19.99,,27,,3,22,
Milk & Honey Fauna 4pk 12oz btl,Cider,,39,1.1,35.3,11.67,16.99,,31,,5,13,St. Louis Park:6;Roseville:6;Blaine:27
Paulaner Original Munich Lager 6pk 11oz btl,Import,"Hohensteins, Inc.",5,1.1,4.4,9.75,12.99,,25,,5,14,Plymouth:5
Insight Avant Dry-Hopped Pilsner 4pk 16oz can,Craft,,0,1.1,0.0,7.55,10.99,,31,,2,25,
Bitburger 4pk 17oz can,Import,,8,1.1,7.6,8.03,9.99,,20,,4,16,St. Louis Park:1;Rosemount:1;Minnetonka:2;Osseo:4
Fulton Hop Kingdom 300 IPA 6pk 12oz can,Craft,,9,1.1,7.9,7.5,10.99,,32,,5,14,Woodbury:1;Roseville:2;Cottage Grove:6
2 Towns Mango Cosmic Crisp 6pk 12oz can,Craft,McDonald Distributing Co dba Clear River Beverage,11,1.1,10.1,9.92,14.99,,34,,6,8,Roseville:1;Andover:3;Rosemount:8
Untitled Art NA Juicy IPA/Florida Weisse 6pk 12oz can,Craft,,12,1.1,11.0,9.37,17.49,14.96,46,,6,8,Minnetonka:1;Osseo:1;Andover:3;St. Louis Park:7
Firestone Walker 805 Blonde Ale 6pk 16oz can,Craft,Artisan Beer,5,1.1,4.7,10.0,14.99,,33,,6,7,Woodbury:5
Big Wood Amigo Grande 4pk 16oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",12,1.1,11.2,8.84,12.99,,32,,5,12,Roseville:2;Woodbury:4;Vadnais Heights:6
Big Wood Fine IPA 4pk 16oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",18,1.1,17.0,8.84,12.99,,32,,4,16,Roseville:2;Woodbury:7;Vadnais Heights:9
Icehouse 30pk 12oz can,Economy,Bernicks,5,1.1,4.5,17.6,21.99,,20,,4,18,Blaine:1;Osseo:4
Portage Sauna Water 6pk 12oz can,Craft,,18,1.1,16.8,13.68,18.99,,28,,5,12,Roseville:2;Vadnais Heights:3;Andover:4;Rosemount:4;Blaine:5
Founders Mortal Bloom IPA Variety Pack 12pk 12oz can,Craft,"Hohensteins, Inc.",2,1.1,1.9,14.62,19.99,,27,,5,12,Minnetonka:1;Woodbury:1
North Coast Old Rasputin 4pk 12oz btl,Craft,Bernicks,14,1.1,13.2,8.42,12.99,,35,,4,16,Rosemount:5;Andover:10
Headflyer Skalden Golden Ale 4pk 16oz can,Craft,HeadFlyer Brewing,13,1.1,12.1,8.5,11.99,,29,,3,21,Cottage Grove:3;Woodbury:4;St. Louis Park:6
Jameson Orange Spritz 4pk 12oz can,RTD,Southern Glazer's Wine & Spirits of MN,1,1.1,0.9,8.17,14.99,12.96,45,,3,23,Woodbury:1
Third Street MN Gold Micro Razz 12pk 12oz can,Premium,"Breakthru Beverage Minnesota Beer, LLC",2,1.1,1.8,11.55,16.99,,32,,6,8,Andover:2
Miller High Life Light 12pk 12oz can,Below Premium,Bernicks,9,1.1,8.5,10.0,13.99,,29,,6,7,Andover:4;Rosemount:5
Lift Bridge Lost Landing 6pk 12oz can,Craft,,6,1.1,5.5,8.44,12.99,,35,,2,26,Stillwater:6
Duvel Belgian Golden Ale 4pk 12oz btl,Import,,17,1.1,15.8,13.51,18.99,,29,,5,12,Chanhassen:1;Minnetonka:3;St. Louis Park:3;Rosemount:4;Cottage Grove:6
Sapporo 6pk 12oz can,Import,,-17,1.1,-15.0,6.66,10.99,,39,,3,23,Minnetonka:3
Spiral Spiralita 4pk 16oz can,Craft,Spiral Brewery,19,1.1,17.4,9.67,13.99,,31,,4,17,Cottage Grove:5;Woodbury:6;Plymouth:8
Drekker Super Mega Lager 4pk 16oz can,Craft,,8,1.0,8.2,8.63,11.99,,28,,5,9,Rosemount:2;Cottage Grove:6
Blake's Hard Cider American Apple 6pk 12oz can,Cider,Blake's,7,1.0,6.9,8.57,12.99,,34,,5,10,Blaine:7
Elm Creek Sunsettier 4pk 16oz can,Craft,Elm Creek Brewing Company,7,1.0,6.9,10.83,15.99,,32,,3,19,Blaine:1;Rosemount:1;Andover:1;Osseo:4
Luce Line Off The Deep End 4pk 16oz can,Craft,Luce Line Brewing,11,1.0,10.7,12.5,17.99,,31,,2,24,Andover:5;St. Louis Park:6
Earth Rider Superior Pale Ale 6pk 12oz can,Micro Brews,"Earth Rider Brewing, LLC",9,1.0,9.3,8.75,12.99,,33,,4,13,Woodbury:3;Roseville:6
Earth Rider Caribou Lake IPA 6pk 12oz can,Micro Brews,"Earth Rider Brewing, LLC",19,1.0,18.8,8.75,12.99,,33,,5,10,Roseville:19
Headflyer Hawaiian Sophie 4pk 16oz can,Craft,,15,1.0,15.3,9.16,14.99,,39,,5,9,Vadnais Heights:8;Blaine:11
Back Channel Jagr 4pk 16oz can,Craft,Back Channel Brewing Co.,9,1.0,9.2,8.33,10.99,,24,,5,9,Bloomington:1;Minnetonka:8
Inbound The Fuzz 4pk 16oz can,Craft,,0,1.0,0.0,6.61,12.99,,49,,5,11,
Grain Belt Nordeast 12pk 12oz can,Premium,,4,1.0,4.1,11.74,14.99,,22,,5,9,Andover:4
Lvivske 1715 Classic Lager 4pk 16oz,Import,,27,1.0,28.0,9.91,11.99,,17,,4,13,Chanhassen:3;St. Louis Park:9;Plymouth:15
Redd's Apple Ale 12pk 12oz btl,FMB,,10,1.0,10.0,12.93,20.99,,38,,4,14,Blaine:10
Portage Brewing Pine Line 4pk 16oz can,Craft,,17,1.0,16.3,10.68,17.99,,41,,5,11,Andover:1;Chanhassen:6;Blaine:10
Vodkade Lemon Lime 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",0,1.0,0.0,8.79,13.99,11.96,37,,6,6,
Vodkade Orange 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",0,1.0,0.0,8.48,13.99,11.96,39,,6,6,
Prairie Blueberry boyfriend 4pk 12oz can,Craft,McDonald Distributing Co dba Clear River Beverage,22,1.0,21.4,8.64,10.99,,21,,4,15,Andover:4;Roseville:6;Blaine:12
Bauhaus Guavatron 6pk 12oz can,Craft,Artisan Beer,4,1.0,4.1,9.23,13.99,,34,,4,13,Roseville:4
Steel Toe Size 7 22oz btl,Single Serve,,1,1.0,1.0,5.0,5.99,,17,,3,20,Roseville:2
Coronado Rotator 4pk 16oz can,Craft,McDonald Distributing Co dba Clear River Beverage,12,1.0,11.7,9.78,12.99,,25,,6,6,St. Louis Park:4;Blaine:8
Ketel One Spritz Peach & Orange 4pk 12oz can,RTD,Phillips Wine & Spirits - St. Paul,7,1.0,7.1,9.83,14.99,12.96,34,Case 1,5,9,Minnetonka:8
Kasteel Rouge Cherry 4pk 500ml,Import,Old World Beers,0,1.0,0.0,13.83,19.99,,31,,6,6,
Bent Paddle Lime Light 12pk 12oz can,Craft,Artisan Beer,14,1.0,13.6,9.22,15.99,13.96,42,,6,6,Blaine:5;Andover:9
Steel Reserve Spiked Cherry Slushie 24oz can,Single Serve,Bernicks,4,1.0,4.1,1.37,2.99,,54,,3,18,Andover:4
Drekker Smol Passionfruit Orange Guava 4pk 16oz can,Craft,Mega Beer LLC,0,1.0,0.0,10.13,14.99,,32,,4,14,
Bero Edge Hill Hazy IPA 6pk 12oz can,Craft,,20,1.0,20.4,8.09,13.99,11.96,42,,5,9,Blaine:3;Minneapolis:3;Cottage Grove:4;Bloomington:10
Beatbox Lemonade Variety 6pk 500ml,RTD,"Capitol Beverage Sales, L.P.",8,1.0,8.3,13.78,19.99,17.96,31,,4,13,Minneapolis:3;Woodbury:5
Hop Butcher Dun Dun Dun 4pk 16oz can,Craft,McDonald Distributing Co dba Clear River Beverage,1,1.0,1.0,13.0,18.99,,32,,5,11,Blaine:1
Toppling Goliath DDH King Sue 4pk 16oz can,Craft,Artisan Beer,-17,1.0,-16.6,16.15,22.99,,30,,6,6,
Junkyard Dude's Dream 4pk 16oz can,Craft,Junkyard Brewing Company,0,1.0,0.0,12.0,16.99,,29,,6,6,
Schilling London Dry 6pk 12oz can,Cider,,7,1.0,7.3,9.75,13.99,,30,,4,13,Roseville:1;Blaine:3;St. Louis Park:3
Hinterland Cherry Wheat 6pk 12oz can,Craft,Mega Beer LLC,8,1.0,8.0,8.56,12.99,,34,,4,14,Andover:2;Osseo:8
Odell Sippin Variety Pack 12pk 12oz can,Craft,"College City Beverage, Inc.",2,1.0,1.9,15.75,20.99,,25,,5,11,Andover:1;Blaine:1
Leinenkugel's Original 12pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",8,1.0,8.0,10.0,13.99,,29,,4,14,Minneapolis:3;Bloomington:5
Holidaily Favorite Blonde 4pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",16,1.0,15.6,10.14,13.99,,28,,4,15,Bloomington:5;Cottage Grove:11
Sierra Nevada N/A Hazy IPA 6pk 12oz can,Craft,,6,1.0,6.2,8.45,11.99,10.96,30,,4,13,Andover:6
Lagunitas Beast of Both Worlds IPA 6pk 12oz can,Craft,,1,0.9,1.1,7.5,12.99,10.96,42,,4,11,Roseville:1
Junkyard For Heaven's Cakes 4pk 16oz can,Craft,Junkyard Brewing Company,13,0.9,14.4,14.67,20.99,,30,,4,11,Roseville:2;Ramsey:11
GhostFish Grapefruit IPA 4pk 12oz can,Craft,McDonald Distributing Co dba Clear River Beverage,16,0.9,18.7,10.25,14.99,,32,,3,14,Roseville:5;Andover:5;Rosemount:6
Happy Dad Hard Lemonade 12pk 12oz can,Seltzer,"Breakthru Beverage Minnesota Beer, LLC",14,0.9,15.3,13.88,19.99,,31,,5,7,Bloomington:7;Woodbury:7
Surly Mango Axe Man 4pk 16oz can,Craft,,3,0.9,3.3,13.89,20.99,,34,,1,25,Andover:3
Modist Teal Label 12pk 12oz can,Craft,Modist Brewing Company,10,0.9,10.7,12.3,16.99,,28,,4,12,Rosemount:10
Zarpado Tequila & Soda 4pk 12oz can,RTD,Bellboy Corporation,22,0.9,23.6,9.5,19.99,,52,Buyer's Select – 1 Month Lead Time,4,12,Andover:1;Minnetonka:4;Ramsey:4;Osseo:13
Junlyard Citra Zaic 4pk 16oz can,Craft,Junkyard Brewing Company,7,0.9,8.2,12.67,17.99,,30,,5,5,Woodbury:2;Rosemount:5
Coronado Aloha Warrior 4pk 16oz can,Craft,McDonald Distributing Co dba Clear River Beverage,7,0.9,8.2,11.79,11.99,,2,,5,5,Blaine:7
56 Brewing Crispy Business 4pk 16oz can,Craft,56 Brewing,24,0.9,25.3,7.29,9.99,,27,,5,8,Rosemount:2;Chanhassen:3;Osseo:4;Roseville:7;St. Louis Park:8
Sun Cruiser Vodka Iced Tea Peach 4pk 12oz can,RTD,"Breakthru Beverage Minnesota Beer, LLC",0,0.9,0.0,7.02,11.99,4.98,41,,0,29,Minneapolis:1
Press Blood Orange Chili 12pk 12oz can,Seltzer,McDonald Distributing Co dba Clear River Beverage,11,0.9,12.9,14.11,21.99,18.96,36,,5,5,Chanhassen:3;St. Louis Park:8
Cayman Jack Strawberry Margarita 24oz can,Single Serve,,43,0.9,45.3,2.34,3.99,,41,,3,17,Andover:7;Blaine:13;Minneapolis:23
White Claw Vodka Soda Pineapple 4pk 12oz can,RTD,,5,0.9,5.6,8.26,14.99,12.96,45,,5,6,Minnetonka:3;Osseo:4
Back Channel The Empress Fruited Sour 4pk 16oz can,Craft,Back Channel Brewing Co.,12,0.9,12.6,13.47,14.99,,10,,5,8,Minnetonka:1;St. Louis Park:1;Blaine:10
Bruhaven The Original Limelight Factory 4pk 16oz can,Craft,Mega Beer LLC,11,0.9,11.8,11.0,15.99,,31,,4,12,St. Louis Park:11
Sierra Nevada Seasonal 6pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",7,0.9,8.2,8.3,11.99,,31,,3,14,Blaine:1;Minnetonka:1;Vadnais Heights:5
Loyal 9 Mixed Berry Lemonade 4pk 12oz can,RTD,Johnson Brothers - St. Paul,4,0.9,4.4,8.48,13.79,11.96,39,Case 1,4,11,Blaine:1;Andover:3;Vadnais Heights:3;Woodbury:4
Moose Lake Whiskey Chip Bourbon Stout 4pk 16oz can,Craft,Moose Lake Brewing Co.,4,0.9,4.7,16.0,22.99,,30,,3,14,Rosemount:4
Bud Light Rita Mixed Berry 12pk 7.5oz can,FMB,"Capitol Beverage Sales, L.P.",-1,0.9,-1.1,8.25,11.99,,31,,5,7,Andover:1
3 Floyds Turbo Reaper 6pk 12oz can,Craft,"Capitol Beverage Sales, L.P.",9,0.9,9.8,9.0,12.99,,31,,3,16,St. Louis Park:2;Blaine:7
Bent Paddle Venture Pilsner 12pk 12oz can,Craft,Artisan Beer,4,0.9,4.6,14.6,21.99,,34,,4,10,Vadnais Heights:6
Modist Breffix 4pk 12oz can,Craft,Modist Brewing Company,6,0.9,6.8,8.67,12.99,,33,,5,6,St. Louis Park:1;Rosemount:2;Stillwater:2;Vadnais Heights:2;Chanhassen:3
Odell Seasonal 1 6pk 12oz can,Craft,"College City Beverage, Inc.",0,0.9,0.0,8.42,12.99,,35,,5,6,
Junkyard Cerveza 4pk 16oz can,Craft,Junkyard Brewing Company,8,0.9,9.2,9.17,11.99,,24,,4,10,Woodbury:1;Roseville:3;Bloomington:4
Samuel Smith Nut Brown Ale 4pk 15oz can,Import,"Breakthru Beverage Minnesota Beer, LLC",17,0.9,19.5,10.79,14.99,,28,,4,10,Rosemount:4;St. Louis Park:6;Blaine:7
Truly Strawberry Lemonade 6pk 12oz can,Seltzer,,0,0.9,0.0,7.24,11.99,,40,,5,6,
Old Milwaukee N/A 12pk 12oz can,Economy,"Hohensteins, Inc.",0,0.9,0.0,7.58,11.49,9.96,34,,5,6,
Junkyard Cool Shades 4pk 16oz can,Craft,Junkyard Brewing Company,0,0.9,0.0,13.33,18.99,,30,,5,6,
Rolling Rock 6pk 12oz btl,Below Premium,,5,0.9,5.7,6.5,9.99,,35,,4,10,Blaine:5
Sierra Nevada Juicy Little Thing 6pk 12oz can,Craft,,-2,0.9,-2.3,8.45,11.99,,30,,3,14,
Stone IPA,Single Serve,"College City Beverage, Inc.",27,0.9,28.5,2.0,3.99,,50,,3,17,Woodbury:27
High Noon Peach 24oz can,Single Serve,Johnson Brothers - St. Paul,6,0.9,6.3,4.59,7.99,6.96,43,,3,17,Roseville:6
Hop Butcher Riwakamania 4pk 16oz can,Craft,McDonald Distributing Co dba Clear River Beverage,1,0.9,1.2,13.0,18.99,,32,,5,5,St. Louis Park:1
Modist Supra Light 6pk 12oz can,Craft,Modist,10,0.9,11.5,6.38,9.99,8.96,36,,2,19,Plymouth:1;Woodbury:9
Modist Double Dreamyard 4pk 16oz can,Craft,Modist Brewing Company,9,0.9,10.5,13.85,18.99,,27,,3,14,Chanhassen:1;Minnetonka:4;Rosemount:4
Falling Knife Lucky Cat Army 4pk 16oz can,Craft,Dahlheimer Beverage Monticello,5,0.9,5.4,10.0,14.99,,33,,5,7,Andover:5
1911 Cider Pineapple Mango 4pk 16oz can,Cider,Artisan Beer,6,0.9,6.8,10.0,14.99,,33,,5,6,Woodbury:6
Big Sky Moose Drool Brown Ale 6pk 12oz can,Craft,,1,0.9,1.1,7.12,10.99,,35,,4,12,Blaine:1
