Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Foundry Nation Two Scoops Orange 10mg THC 12oz can,Beverages,Single Can,0,6.2,0.0,2.93,5.99,4.96,51,,27,77,
You Betcha Night Time Gummies 10 Pack,Edibles,"North Star Hemp, LLC",171,6.2,27.4,10.0,18.99,15.96,47,Purple,25,88,Plymouth:1;Osseo:7;Bloomington:7;Roseville:11;St. Louis Park:11;Rosemount:12;Chanhassen:14;Vadnais Heights:14;Woodbury:14;Minnetonka:15;Ramsey:18;Blaine:19;Minneapolis:28
North Canna High Tonics Berry Lemonade 10mg THC,Beverages,NOR North Brands LLC,37,6.2,6.0,9.67,16.99,14.96,43,,17,123,Ramsey:1;Chanhassen:6;Cottage Grove:6;Bloomington:10;St. Louis Park:14
Collective Project Lemonade 5mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",181,6.2,29.4,8.81,10.99,9.96,20,,28,72,Rosemount:1;Minneapolis:4;Ramsey:4;Minnetonka:5;Osseo:5;Woodbury:6;Chanhassen:7;Cottage Grove:9;Bloomington:11;Plymouth:13;Vadnais Heights:15;St. Louis Park:15;Andover:19;Roseville:22;Blaine:45
North Canna Higher Vibes Adventure Pack 5mg THC,Beverages,NOR North Brands LLC,19,6.2,3.1,15.0,26.99,22.96,44,,20,109,Chanhassen:1;Osseo:2;Woodbury:2;Bloomington:5;Cottage Grove:9
Bent Paddle Muse Strawberry Watermelon 5mg THC 4pk 12oz can,Beverages,Bent Paddle Brewing Co,42,6.2,6.8,7.33,12.99,10.96,44,,32,54,Andover:3;Vadnais Heights:3;Woodbury:3;Cottage Grove:4;Osseo:4;Minneapolis:5;Minnetonka:5;Rosemount:5;Bloomington:10
Voltage Mango-Colada 10mg THC 4pk 12oz can,Beverages,Credo Brands LLC,311,6.1,50.6,5.39,14.99,12.96,64,,25,85,Cottage Grove:10;Stillwater:14;Minnetonka:17;Osseo:18;Vadnais Heights:18;Ramsey:20;Minneapolis:20;Chanhassen:22;Rosemount:24;Woodbury:25;Roseville:28;Plymouth:29;Andover:31;St. Louis Park:35
Birch's Cherry Seltzer 10mg THC 12oz can,Beverages,Single Can,0,6.1,0.0,2.0,5.99,4.96,67,,30,61,
Looner Mocktail Mule 10mg THC 12oz can,Beverages,Single Can,0,6.1,0.0,2.8,5.99,4.96,53,,30,62,
OFFFIELD High Performance Sports Drink Dragon Fruit Lemonade 10mg THC 12oz can,Beverages,Get Chai,435,6.1,71.9,3.14,6.99,5.46,55,,25,82,Cottage Grove:8;Ramsey:8;Rosemount:10;Osseo:12;Stillwater:14;Woodbury:21;Roseville:23;Plymouth:25;Blaine:27;Andover:28;Minneapolis:29;St. Louis Park:41;Vadnais Heights:45;Chanhassen:144
Headflyer Blackberry Lime THC 4pk 12oz can,Beverages,HeadFlyer Brewing,175,6.0,29.3,11.73,20.99,17.96,44,3cs Min Buy,26,75,Stillwater:2;Vadnais Heights:2;Rosemount:5;St. Louis Park:6;Ramsey:7;Andover:7;Osseo:7;Minnetonka:9;Roseville:10;Woodbury:11;Plymouth:11;Cottage Grove:19;Chanhassen:24;Minneapolis:25;Blaine:30
Drops Blueberry Gentle 1mg THC 10 Pack,Edibles,Global Reserve LLC,102,5.9,17.2,6.0,14.99,12.96,60,Case 1,23,87,Ramsey:2;Rosemount:2;Plymouth:4;Minneapolis:4;Blaine:5;Minnetonka:5;Osseo:6;Bloomington:7;Vadnais Heights:8;Roseville:10;St. Louis Park:10;Woodbury:10;Chanhassen:12;Andover:17
Bent Paddle Hightened Paloma Rita 10mg THC 4pk 12oz can,Beverages,Bent Paddle Brewing Co,96,5.9,16.3,9.17,15.99,13.96,43,,22,90,Plymouth:4;Andover:4;Minnetonka:5;Chanhassen:6;Ramsey:6;Roseville:7;Vadnais Heights:9;Stillwater:10;Rosemount:11;Woodbury:15;St. Louis Park:19
You Betcha Nighttime #2 Gummies 10 pack,Edibles,"North Star Hemp, LLC",135,5.9,22.8,10.0,18.99,15.96,47,Red,28,64,Minneapolis:2;Plymouth:5;Osseo:7;Rosemount:7;Vadnais Heights:7;Andover:8;Bloomington:8;Roseville:11;Blaine:11;St. Louis Park:11;Minnetonka:13;Ramsey:13;Chanhassen:16;Woodbury:16
Pappy's Strawberry Lemonade 10mg THC 4pk 12oz can,Beverages,Superior Molecular,88,5.9,14.9,7.33,14.99,12.96,51,,29,59,Cottage Grove:2;Ramsey:4;Andover:5;Chanhassen:5;Minneapolis:5;Minnetonka:5;Plymouth:5;Rosemount:5;Vadnais Heights:5;Blaine:5;Roseville:6;Woodbury:7;St. Louis Park:9;Stillwater:9;Bloomington:11
Gentlemen Smugglers 5mg THC 3 Pack,Beverages,Get Chai,148,5.8,25.6,5.38,7.99,6.96,33,,24,78,Osseo:1;Ramsey:2;Rosemount:2;Minnetonka:5;Vadnais Heights:14;Plymouth:19;Chanhassen:49;Minneapolis:56
Happy Duck Bomba Juice 5mg THC 10pk,Edibles,Happy Duck LLC,275,5.8,47.4,4.5,9.99,7.96,55,15c,21,92,St. Louis Park:13;Rosemount:13;Minnetonka:18;Roseville:18;Cottage Grove:18;Plymouth:18;Chanhassen:19;Osseo:19;Vadnais Heights:19;Blaine:19;Woodbury:21;Minneapolis:28;Andover:52
Insight Blackberry Lemon 10mg THC 6pk 12oz can,Beverages,Insight Brewing Company (D),56,5.8,9.6,12.72,22.49,18.96,43,Quarterly buy,27,66,Rosemount:1;Andover:2;Cottage Grove:2;Blaine:2;St. Louis Park:3;Vadnais Heights:3;Chanhassen:4;Stillwater:4;Minneapolis:4;Plymouth:5;Minnetonka:6;Roseville:6;Woodbury:6;Osseo:8
Tetra Raspberry-Ginger 5mg THC 4pk 12oz can,Beverages,Bauhaus Brew Labs,167,5.8,28.8,10.33,17.49,14.96,41,,27,65,Blaine:4;Cottage Grove:5;Minneapolis:7;Stillwater:7;Ramsey:7;Andover:10;Chanhassen:10;Woodbury:10;Minnetonka:10;Bloomington:11;St. Louis Park:11;Osseo:13;Vadnais Heights:13;Rosemount:14;Roseville:15;Plymouth:20
Insight Flavor Pixels Cherry Lime 10mg THC 12pk 12oz can,Beverages,Insight Brewing Company (D),41,5.8,7.1,25.45,48.49,36.96,48,Quarterly buy,26,69,Ramsey:1;St. Louis Park:1;Plymouth:1;Chanhassen:2;Vadnais Heights:2;Cottage Grove:3;Minnetonka:3;Blaine:3;Minneapolis:4;Andover:4;Osseo:4;Stillwater:4;Woodbury:5;Roseville:5
Clrty Cranberry Lime 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",82,5.8,14.1,11.53,20.99,17.96,45,,23,83,Chanhassen:1;Minneapolis:2;Woodbury:2;Stillwater:3;Rosemount:3;Ramsey:4;Roseville:4;St. Louis Park:4;Minnetonka:5;Plymouth:6;Vadnais Heights:7;Cottage Grove:11;Blaine:13;Andover:17
Insight Flavor Pixels Plus Peach Mango 10mg THC 12pk 12oz can,Beverages,,39,5.7,6.8,25.45,48.49,36.96,48,Quarterly buy,24,76,St. Louis Park:1;Minneapolis:1;Vadnais Heights:1;Ramsey:1;Chanhassen:2;Andover:2;Blaine:3;Stillwater:3;Osseo:4;Plymouth:4;Minnetonka:4;Roseville:4;Woodbury:4;Rosemount:5
North Canna Higher Vibes Blackberry Mango 5mg THC,Beverages,NOR North Brands LLC,25,5.7,4.4,8.0,13.99,11.96,43,,23,81,Minnetonka:1;Chanhassen:3;Bloomington:3;Osseo:4;Rosemount:6;Cottage Grove:8
Tetra Crisp Apple Pear 10mg THC 4pk 12oz can,Beverages,,121,5.7,21.2,12.79,23.99,19.96,47,,21,89,Ramsey:4;Woodbury:6;Vadnais Heights:7;Plymouth:7;Osseo:11;Minneapolis:16;Blaine:17;Stillwater:20;St. Louis Park:33
Artet Mango Ginger Spritz 5mg THC 4pk 8oz can,Beverages,Get Chai,104,5.6,18.6,8.83,15.99,13.96,45,,29,49,Blaine:1;Rosemount:3;Minneapolis:5;Stillwater:5;Woodbury:5;Minnetonka:6;Ramsey:6;Chanhassen:8;Cottage Grove:8;St. Louis Park:9;Vadnais Heights:9;Roseville:9;Plymouth:10;Andover:20
IYKYK Lemonade 10mg 4pk 12oz can,Beverages,"IYKYK Beverages, LLC",140,5.6,25.2,9.0,15.99,13.96,44,Pallet Buy,25,67,Roseville:6;Minnetonka:7;Vadnais Heights:7;Andover:7;St. Louis Park:8;Woodbury:8;Osseo:8;Ramsey:8;Rosemount:10;Minneapolis:13;Chanhassen:13;Plymouth:13;Blaine:14;Stillwater:15
Stigma Peach Iced Tea 10mg THC 4pk 16oz can,Beverages,,125,5.6,22.3,9.15,16.99,14.96,46,"10 Free on 104, 3 from Stigma, 7 from Artisan",24,72,Cottage Grove:19;St. Louis Park:4;Roseville:5;Minnetonka:5;Osseo:6;Vadnais Heights:6;Andover:6;Ramsey:7;Stillwater:7;Blaine:7;Chanhassen:8;Minneapolis:8;Woodbury:8;Bloomington:9;Plymouth:9;Rosemount:11
Collective Project Cherry Limade 5mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",85,5.6,15.3,8.81,10.99,9.96,20,,21,84,Roseville:1;Chanhassen:2;Cottage Grove:2;Minnetonka:5;Rosemount:6;Woodbury:6;Andover:6;Plymouth:6;St. Louis Park:6;Osseo:8;Stillwater:8;Blaine:9;Vadnais Heights:21
Foundry Nation Two Scoops Orange 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,79,5.6,14.2,11.73,23.99,19.96,51,,25,67,Andover:0;Roseville:1;St. Louis Park:3;Vadnais Heights:3;Rosemount:4;Minneapolis:4;Plymouth:4;Blaine:4;Minnetonka:6;Ramsey:6;Woodbury:6;Osseo:7;Chanhassen:7;Cottage Grove:9;Stillwater:11
BLNCD FUSE 50mg THC 500ml,Beverages,Bellboy Corporation,108,5.6,19.2,26.0,47.99,39.96,46,,24,73,Vadnais Heights:1;Osseo:2;Ramsey:4;St. Louis Park:4;Blaine:4;Bloomington:5;Chanhassen:5;Minnetonka:6;Woodbury:6;Roseville:9;Rosemount:9;Minneapolis:12;Andover:12;Plymouth:14;Stillwater:15
BLNCD Zen Blend Adaptogen 50mg THC Gummies 10pk,Edibles,Bellboy Corporation,73,5.6,13.1,12.0,19.99,16.96,40,,25,66,Minnetonka:1;Ramsey:1;Stillwater:1;Osseo:2;Bloomington:3;Chanhassen:4;Cottage Grove:5;Minneapolis:5;Vadnais Heights:5;Plymouth:5;St. Louis Park:6;Woodbury:8;Rosemount:8;Roseville:8;Andover:11
IYKYK Lemonade Tea 10mg 4pk 12oz can,Beverages,"IYKYK Beverages, LLC",121,5.6,21.5,9.0,15.99,13.96,44,Pallet Buy,20,91,Osseo:0;Vadnais Heights:3;Minneapolis:4;Andover:5;St. Louis Park:6;Rosemount:7;Minnetonka:8;Stillwater:9;Chanhassen:9;Roseville:9;Plymouth:11;Ramsey:11;Blaine:16;Woodbury:16
CLRTY Watermelon 10mg THC 4pk 12oz can,Beverages,Clrty Company,162,5.5,29.6,9.82,17.49,14.96,44,Direct Buy,22,77,Minneapolis:3;Minnetonka:7;Osseo:7;Chanhassen:8;Andover:9;St. Louis Park:15;Stillwater:17;Vadnais Heights:17;Roseville:23;Blaine:27;Woodbury:29
Modist Melt Pop Citrus Punch 10mg THC 4pk 12oz can,Beverages,Modist Brewing Company,77,5.5,14.0,9.17,15.99,13.96,43,Direct Ship to Blaine 50cs mix,23,73,Andover:2;Roseville:2;Stillwater:3;Blaine:3;Ramsey:4;St. Louis Park:4;Woodbury:4;Minneapolis:5;Rosemount:5;Chanhassen:6;Plymouth:6;Minnetonka:10;Osseo:11;Vadnais Heights:12
Wynk Variety Pack 5mg THC 12pk 12oz can,Beverages,Johnson Brothers - St. Paul,77,5.5,13.9,16.5,33.49,27.96,51,Case 1 Upfront,24,70,Minneapolis:2;Osseo:2;Rosemount:2;Ramsey:3;Minnetonka:4;Stillwater:4;Plymouth:5;Woodbury:5;Andover:6;Blaine:7;Chanhassen:7;Roseville:9;Vadnais Heights:9;St. Louis Park:12
Insight Flavor Pixels Plus Raspberry Pear 10mg THC 12pk 12oz can,Beverages,,40,5.4,7.5,25.45,48.49,36.96,48,Quarterly buy,22,73,St. Louis Park:1;Blaine:1;Roseville:2;Andover:2;Chanhassen:3;Minneapolis:3;Plymouth:3;Stillwater:3;Woodbury:4;Rosemount:7;Ramsey:11
Vibes Black Cherry Indica 10mg 4pk 12oz can,Beverages,Nothing But Hemp LLC,75,5.4,13.8,8.33,20.99,17.96,60,,26,58,Osseo:1;St. Louis Park:2;Woodbury:2;Minneapolis:3;Rosemount:4;Andover:5;Chanhassen:5;Cottage Grove:5;Vadnais Heights:5;Plymouth:6;Blaine:7;Ramsey:8;Stillwater:8;Minnetonka:14
Vibes Fruit Punch 10mg THC 4pk 12oz can,Beverages,Nothing But Hemp LLC,60,5.3,11.2,8.33,20.99,17.96,60,,25,59,Minnetonka:2;Rosemount:2;St. Louis Park:2;Vadnais Heights:2;Cottage Grove:2;Roseville:3;Minneapolis:4;Osseo:4;Andover:4;Plymouth:5;Chanhassen:7;Ramsey:7;Blaine:8;Stillwater:8
Utepils Key Lime Seltzer 10mg THC 4pk 12oz can,Beverages,"Breakthru Beverage Minnesota Beer, LLC",139,5.3,26.3,8.68,17.49,14.96,50,Case 1,24,62,Blaine:1;Vadnais Heights:2;Minnetonka:5;Andover:5;Plymouth:6;Roseville:6;Minneapolis:7;Osseo:7;Woodbury:7;Stillwater:11;Ramsey:12;St. Louis Park:14;Cottage Grove:17;Chanhassen:18;Rosemount:21
Bent Paddle Puff Prickly Pear Lemonade 10mg THC 4pk 12oz can,Beverages,Bent Paddle Brewing Co,97,5.3,18.3,9.17,15.99,13.96,43,,24,62,St. Louis Park:1;Woodbury:3;Plymouth:3;Vadnais Heights:4;Rosemount:5;Stillwater:6;Roseville:6;Minneapolis:7;Chanhassen:7;Osseo:8;Ramsey:8;Andover:9;Cottage Grove:9;Blaine:10;Bloomington:11
Mary Jones Variety Pack 10mg THC 12pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",50,5.2,9.7,29.2,59.99,49.96,51,Extra on 12pk to make up for 4pk,22,67,Minnetonka:1;Chanhassen:2;Plymouth:2;Bloomington:3;Ramsey:3;St. Louis Park:3;Woodbury:3;Vadnais Heights:3;Minneapolis:4;Rosemount:4;Stillwater:4;Osseo:5;Roseville:6;Andover:7
Pharos Raspberry Lemonade 10mg THC 4pk 12oz can,Beverages,"Pharos Brands International, LLC",103,5.2,19.9,5.71,19.99,16.96,71,,24,58,Chanhassen:1;Plymouth:1;Stillwater:3;Ramsey:3;Osseo:4;Cottage Grove:5;Rosemount:6;Minnetonka:10;Roseville:10;Woodbury:10;Vadnais Heights:11;St. Louis Park:17;Andover:22
BLNCD Brain Boost Adaptogen 50mg THC Gummies 10pk,Edibles,Bellboy Corporation,76,5.2,14.6,12.0,19.99,16.96,40,,25,55,Osseo:2;Ramsey:2;Minneapolis:4;Bloomington:4;Minnetonka:4;St. Louis Park:4;Chanhassen:5;Cottage Grove:5;Rosemount:5;Plymouth:7;Vadnais Heights:7;Roseville:8;Woodbury:8;Andover:11
Headflyer Maui Wowie Punch 10mg THC 4pk 12oz can,Beverages,HeadFlyer Brewing,168,5.2,32.0,11.73,20.99,17.96,44,3cs Min Buy,23,65,Stillwater:2;Woodbury:3;Rosemount:4;Andover:5;Cottage Grove:5;Minnetonka:7;Chanhassen:8;Minneapolis:10;Plymouth:10;Ramsey:11;St. Louis Park:13;Roseville:15;Bloomington:17;Vadnais Heights:17;Osseo:19;Blaine:22
OFFFIELD High Performance Sports Drink Dragon Fruit Lemonade 3mg THC 12oz can,Beverages,Get Chai,647,5.1,126.4,2.83,5.99,4.46,53,,23,61,Cottage Grove:47;Stillwater:5;Ramsey:17;Minnetonka:18;Osseo:23;Roseville:27;Minneapolis:31;Plymouth:31;Blaine:32;Rosemount:34;Vadnais Heights:37;St. Louis Park:43;Bloomington:44;Andover:48;Woodbury:48;Chanhassen:162
Climbing Kites Key Lime Kiwi 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,89,5.1,17.4,10.67,18.99,15.96,44,Case 1,22,65,St. Louis Park:1;Minnetonka:3;Stillwater:3;Ramsey:4;Plymouth:5;Chanhassen:5;Andover:6;Rosemount:6;Minneapolis:6;Blaine:8;Roseville:8;Woodbury:9;Bloomington:11;Cottage Grove:14
Mary Jones Green Apple 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",55,5.1,10.7,9.73,20.99,17.96,54,Extra on 12pk to make up for 4pk,19,80,Osseo:1;Roseville:1;Minneapolis:2;Ramsey:4;Rosemount:5;Chanhassen:6;Woodbury:6;Minnetonka:9;Cottage Grove:9;Plymouth:12
TBD Strawberry 4mg THC 10 Pack,Edibles,Get Chai,174,5.0,34.6,8.0,17.49,14.96,54,,21,67,Minnetonka:3;Chanhassen:5;St. Louis Park:8;Cottage Grove:9;Ramsey:10;Rosemount:10;Osseo:10;Roseville:14;Woodbury:15;Vadnais Heights:16;Blaine:16;Plymouth:17;Minneapolis:19;Andover:22
Hippie Water Winter Groove 10mg THC 4pk 12oz can,Beverages,Get Chai,220,5.0,43.8,10.01,19.99,12.96,50,Pallet Buy 104 Case,20,72,Stillwater:6;Rosemount:6;Minnetonka:6;Plymouth:7;Cottage Grove:10;St. Louis Park:10;Ramsey:11;Andover:11;Woodbury:12;Osseo:13;Roseville:20;Chanhassen:24;Blaine:25;Minneapolis:27;Vadnais Heights:32
Utepils Royal Cherry Seltzer 10mg THC 4pk 12oz can,Beverages,"Breakthru Beverage Minnesota Beer, LLC",164,5.0,32.6,8.68,17.49,14.96,50,Case 1,21,67,Minnetonka:2;Blaine:3;St. Louis Park:4;Ramsey:5;Andover:7;Vadnais Heights:7;Minneapolis:10;Cottage Grove:11;Plymouth:11;Chanhassen:11;Rosemount:13;Woodbury:16;Roseville:18;Stillwater:18;Osseo:28
You Betcha Daytime #2 Gummies 10 pack,Edibles,"North Star Hemp, LLC",151,4.9,30.5,10.0,18.99,15.96,47,Green,20,69,Blaine:2;Ramsey:6;Rosemount:7;Minneapolis:7;Woodbury:8;Bloomington:9;Minnetonka:10;Vadnais Heights:10;Plymouth:11;Osseo:11;Roseville:14;St. Louis Park:18;Andover:19;Chanhassen:19
Pappy's Lemonade 10mg THC 4pk 12oz can,Beverages,Superior Molecular,47,4.9,9.5,7.33,14.99,12.96,51,,26,42,Blaine:2;Ramsey:2;Roseville:2;Woodbury:2;Stillwater:3;Minneapolis:4;Andover:5;Cottage Grove:6;Chanhassen:7;Rosemount:7;Vadnais Heights:7
Insight Mixed Berry 10mg 6pk 12oz can,Beverages,Insight Brewing Company (D),52,4.9,10.5,12.72,22.49,18.96,43,Quarterly buy,21,64,Andover:2;Cottage Grove:2;Minneapolis:2;Osseo:2;Rosemount:2;Plymouth:3;Woodbury:3;Chanhassen:4;Ramsey:4;St. Louis Park:4;Stillwater:5;Roseville:6;Blaine:6;Minnetonka:7
CQ Blackberry Lemon Lime Spritzer 5mg THC 12oz can,Beverages,Get Chai,88,4.8,18.4,2.83,4.49,3.96,37,,20,64,Chanhassen:1;Woodbury:1;St. Louis Park:2;Osseo:4;Rosemount:6;Minnetonka:8;Ramsey:8;Roseville:9;Vadnais Heights:13;Blaine:17;Plymouth:19
Hippie Water Garden Party 10mg THC 4pk 12oz can,Beverages,Get Chai,221,4.8,45.8,10.01,19.99,12.96,50,Pallet Buy 104 Case,20,65,Chanhassen:1;Stillwater:4;Vadnais Heights:5;Plymouth:6;Minnetonka:7;Ramsey:8;Woodbury:9;Osseo:10;Cottage Grove:11;Andover:13;Rosemount:14;St. Louis Park:15;Roseville:17;Minneapolis:35;Blaine:66
Acre Hibiscus & Berry 10mg THC 4pk 12oz can,Beverages,,94,4.8,19.6,7.0,12.49,10.96,44,3cs Min Buy,21,60,Blaine:1;Minnetonka:3;Vadnais Heights:4;Andover:6;Chanhassen:6;St. Louis Park:7;Rosemount:8;Osseo:8;Plymouth:8;Ramsey:8;Minneapolis:11;Stillwater:12;Woodbury:12
Granny's Elixir 10mg THC Variety Pack 12pk 12oz can,Beverages,,59,4.8,12.4,31.0,51.99,42.96,40,,20,63,Rosemount:2;Stillwater:2;Minnetonka:1;Chanhassen:2;Minneapolis:2;Ramsey:2;Vadnais Heights:4;Cottage Grove:4;Roseville:4;Plymouth:6;Andover:7;Blaine:9;St. Louis Park:14
High Rise Blood Orange 10mg THC 4pk 12oz can,Beverages,Get Chai,46,4.7,9.8,8.17,16.99,12.96,52,,13,93,Ramsey:1;Rosemount:1;Woodbury:1;Chanhassen:1;Minneapolis:1;St. Louis Park:6;Andover:6;Vadnais Heights:12;Minnetonka:17
"IYKYK Party Pack 5mg 8pk 12oz can
",Beverages,"IYKYK Beverages, LLC",58,4.7,12.3,13.67,25.49,20.96,46,Pallet Buy,22,52,Blaine:1;Roseville:2;Plymouth:2;Vadnais Heights:3;Minneapolis:3;St. Louis Park:3;Osseo:4;Rosemount:4;Minnetonka:5;Ramsey:5;Stillwater:5;Andover:6;Chanhassen:7;Woodbury:8
Stigma Tea Variety Pack 10mg THC 12pk 12oz can,Beverages,,104,4.7,22.0,21.7,44.99,35.96,52,"10 Free on 104, 3 from Stigma, 7 from Artisan",20,62,Cottage Grove:13;Bloomington:1;Chanhassen:2;Minnetonka:3;Osseo:3;Plymouth:3;Ramsey:3;Stillwater:3;Roseville:3;Rosemount:4;St. Louis Park:8;Andover:18;Blaine:19;Woodbury:21
Pappy's Cherry Limeade 10mg THC 4pk 12oz can,Beverages,Superior Molecular,47,4.6,10.3,7.33,14.99,12.96,51,,23,43,Roseville:2;Chanhassen:3;Cottage Grove:3;St. Louis Park:3;Minneapolis:4;Osseo:4;Blaine:6;Woodbury:6;Stillwater:8;Vadnais Heights:8
Artet Chamomile Lemon Spritz 5mg THC 4pk 8oz can,Beverages,Get Chai,103,4.5,23.1,8.83,15.99,13.96,45,,19,58,Rosemount:2;Minnetonka:4;Minneapolis:5;Osseo:6;Stillwater:6;Woodbury:7;Plymouth:9;Ramsey:9;St. Louis Park:9;Chanhassen:10;Vadnais Heights:10;Roseville:13;Andover:13
Climbing Kites Transfusion 10mg THC 4pk 12oz can,Beverages,Dahlheimer Beverage Monticello,85,4.5,18.8,10.67,18.99,15.96,44,Case 1,21,51,Ramsey:2;Chanhassen:6;Andover:7;Vadnais Heights:7;Blaine:8;Minneapolis:8;Roseville:9;Woodbury:9;Rosemount:9;Plymouth:10;St. Louis Park:10
IYKYK Lemonade 10mg 12oz can,Beverages,,0,4.5,0.0,2.25,5.99,4.96,62,,19,60,
Utepils Raspberry 10mg THC 4pk 12oz can,Beverages,"Breakthru Beverage Minnesota Beer, LLC",129,4.4,29.4,8.68,17.49,14.96,50,Case 1,20,51,Minneapolis:1;Roseville:1;Blaine:3;St. Louis Park:3;Minnetonka:4;Ramsey:5;Chanhassen:6;Vadnais Heights:6;Andover:8;Plymouth:8;Stillwater:11;Woodbury:15;Cottage Grove:17;Rosemount:20;Osseo:21
Hippie Water Island Getaway 10mg THC 4pk 12oz can,Beverages,Get Chai,191,4.4,43.7,10.01,19.99,12.96,50,Pallet Buy 104 Case,19,55,Rosemount:3;Chanhassen:4;Ramsey:5;Stillwater:7;Minnetonka:7;Vadnais Heights:7;Roseville:8;Cottage Grove:10;St. Louis Park:10;Woodbury:13;Osseo:14;Plymouth:14;Andover:16;Blaine:34;Minneapolis:39
BLNCD Prickly Pear Bee's Knees 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,46,4.3,10.8,13.07,23.99,19.96,46,,25,25,Woodbury:2;Plymouth:2;Blaine:3;Andover:4;Cottage Grove:4;Rosemount:4;Stillwater:4;Minneapolis:5;Ramsey:5;Vadnais Heights:5;St. Louis Park:8
Daizy's Passion Fruit 10mg THC 4pk 12oz can,Beverages,Phillips Wine & Spirits - St. Paul,59,4.3,13.7,9.06,14.99,12.96,40,,18,57,Woodbury:2;Ramsey:2;Minneapolis:3;Andover:3;Blaine:3;St. Louis Park:3;Minnetonka:4;Vadnais Heights:4;Rosemount:4;Chanhassen:5;Stillwater:5;Plymouth:6;Roseville:6;Cottage Grove:9
Squoze Tropical Kush 10mg THC 4pk 12oz can,Beverages,Sociable Cider Werks,121,4.3,28.0,9.22,17.49,14.96,47,,20,49,Minneapolis:3;Plymouth:3;Minnetonka:5;Stillwater:5;Osseo:7;Vadnais Heights:7;Andover:8;Ramsey:8;Roseville:8;Woodbury:11;Blaine:12;Chanhassen:12;St. Louis Park:15;Rosemount:17
Vibes Watermelon Kiwi 10mg THC 4pk 12oz can,Beverages,Discontinued,69,4.3,16.1,12.97,20.99,17.96,38,,19,52,Rosemount:1;Plymouth:2;Blaine:3;Andover:4;Chanhassen:4;Osseo:7;Ramsey:11;St. Louis Park:11;Minneapolis:13;Minnetonka:13
Granny's Birthday Cake Pretzels 50mg THC 50pk,Edibles,"Capitol Beverage Sales, L.P.",206,4.3,47.5,10.0,15.99,12.96,37,,17,63,Chanhassen:2;Roseville:2;Minnetonka:3;Rosemount:6;St. Louis Park:8;Vadnais Heights:8;Minneapolis:8;Osseo:9;Woodbury:9;Plymouth:11;Ramsey:11;Andover:13;Cottage Grove:19;Blaine:97
Bent Paddle Mango Tangerine 5mg THC 4pk 12oz can,Beverages,,19,4.3,4.4,7.33,12.99,10.96,44,,16,67,Plymouth:1;Ramsey:2;Stillwater:3;Minneapolis:4;Rosemount:4;Minnetonka:5
Gigli Raspberry Tea 10mg THC 4pk 12oz can,Beverages,Discontinued,73,4.3,16.9,9.75,18.99,14.96,49,,19,53,Ramsey:1;Stillwater:4;Minnetonka:5;Rosemount:5;Vadnais Heights:7;Roseville:7;Plymouth:9;Chanhassen:14;Woodbury:21
Birch's Blueberry 10mg THC 12oz can,Beverages,Single Can,0,4.2,0.0,2.0,5.99,4.96,67,,17,58,
Bubz Orange Vanilla 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,79,4.2,18.7,8.65,14.99,13.96,42,,21,41,Minnetonka:3;Osseo:5;Chanhassen:5;Minneapolis:5;Blaine:5;Plymouth:6;Vadnais Heights:7;Rosemount:8;Roseville:8;Woodbury:10;Andover:17
OFFFIELD High Performance Energy Gummies Wild Berry 3mg THC 10 Pack,Edibles,Get Chai,284,4.2,68.1,6.3,9.99,8.96,37,,16,62,Andover:14;St. Louis Park:6;Roseville:10;Minnetonka:12;Vadnais Heights:17;Osseo:22;Ramsey:22;Rosemount:28;Minneapolis:29;Plymouth:38;Chanhassen:42;Woodbury:44
Wynk Tangerine 5mg THC 6pk 12oz can,Beverages,Johnson Brothers - St. Paul,78,4.2,18.6,10.68,14.99,12.96,29,,21,40,Plymouth:1;Minneapolis:2;Bloomington:3;Cottage Grove:3;Osseo:3;Ramsey:3;Roseville:3;Blaine:4;Minnetonka:4;Rosemount:5;Stillwater:5;Woodbury:6;Chanhassen:8;St. Louis Park:10;Vadnais Heights:18
Gigli Pineapple Mojito 5mg THC 4pk 12oz can,Beverages,Gigli MN LLC,242,4.2,57.4,8.67,17.49,12.96,50,,19,50,Minnetonka:7;Stillwater:9;Cottage Grove:11;Chanhassen:11;Osseo:13;Ramsey:14;Rosemount:15;Plymouth:16;Woodbury:16;St. Louis Park:18;Vadnais Heights:19;Minneapolis:21;Roseville:22;Andover:24;Blaine:26
