Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Smoke Wagon Whiskey Uncut Unfiltered Bourbon 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,0,0.2,0.0,57.88,89.99,74.96,36,,1,2,
Smooth Ambler Old Scout 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,19,0.2,111.0,28.62,41.99,,32,,1,1,Blaine:2;Osseo:8;Ramsey:9
Song Cai Floral Gin 750ml,Gin,"New France Wine Co, Inc",11,0.2,64.3,30.42,45.99,39.96,34,,1,1,Bloomington:11
CleanCo Rum Alternative 700ml,Rum,Southern Glazer's Wine & Spirits of MN,7,0.2,34.6,18.7,30.49,25.96,39,,1,2,Minnetonka:3;Osseo:4
Loonman Aquavit 750ml,Cordials,Bellboy Corporation,15,0.2,64.3,16.02,26.99,22.96,41,1 on 6 - Aquavit is free goods,1,3,Blaine:1;Stillwater:3;Minnetonka:5;Roseville:6
Lord Calvert Canadian 1.75L,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,2,0.2,11.7,13.01,20.99,17.96,38,,1,1,Cottage Grove:2
Jura 10 Yr Scotch 750ml,Whisky/Whiskey,Johnson Brothers - St. Paul,1,0.2,5.8,42.67,47.99,39.96,11,Mix and Match all SKU's  Exclude 12 yr (1 free NAM Vodka 1L on 10 cases),1,1,Minnetonka:1
Smirnoff Strawberry Vodka Liter,Vodka,Johnson Brothers - St. Paul,11,0.2,70.7,10.17,18.99,15.96,46,Case 1 Must hit 8 cs within month,0,5,Plymouth:2;Minnetonka:9
Phillips Canadian 1.75L,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,0,0.1,0.0,14.02,16.99,,17,Case 1,0,2,
Copper & Cask MK-522 Top Ten Single Barrel 750ml,Whisky/Whiskey,Bellboy Corporation,2,0.1,32.1,31.67,59.99,49.96,47,,0,2,Osseo:2
Phillips Rootbeer Schnapps Liter,Schnapps,Phillips Wine & Spirits - St. Paul,5,0.1,80.4,8.15,14.99,12.96,46,1 free Pep 60 Liter on 8 cs,0,2,Bloomington:5
Tattersall Lime Crema 750ml,Cordials,Phillips Wine & Spirits - St. Paul,1,0.1,16.1,20.43,34.99,,42,Case 1,0,2,Roseville:1
Midwest Vodka Liter,Vodka,"Vinocopia, Inc",15,0.1,241.1,16.25,23.99,19.96,32,Case 1,0,2,Plymouth:2;Cottage Grove:3;Stillwater:3;Chanhassen:7
Mijenta Tequila Anejo Gran Reserva 750ml,Agave,"New France Wine Co, Inc",6,0.1,96.4,111.86,151.99,128.96,26,5cs purchase in a month,0,2,Minnetonka:2;Blaine:4
Casamigos Anejo Tequila Liter,Agave,Johnson Brothers - St. Paul,5,0.1,80.4,50.67,83.99,69.96,40,Case 1,0,2,Andover:2;Minnetonka:3
Hennessy XO Cognac 750ml,Brandy,Johnson Brothers - St. Paul,29,0.1,466.1,199.08,273.99,219.96,27,Case 1,0,2,Osseo:1;Ramsey:1;Chanhassen:2;Plymouth:3;Andover:5;Cottage Grove:7;Minnetonka:10
Disaronno Velvet Cream Liqueur 750ml,Cordials,"Breakthru Beverage Minnesota Wine & Spirits, LLC",2,0.1,32.1,21.84,29.99,,27,3 case deal on one invoice,0,2,Stillwater:2
Lazzaroni Limoncello 750ml,Cordials,Bellboy Corporation,6,0.1,48.2,20.17,30.49,25.96,34,,0,4,Rosemount:6
Herradura Reposado Tequila Liter,Agave,Johnson Brothers - St. Paul,30,0.1,248.9,41.42,59.99,49.96,31,,0,4,Chanhassen:1;Ramsey:1;Minnetonka:1;Minneapolis:2;Plymouth:2;Stillwater:2;Bloomington:4;Roseville:4;Blaine:6;Vadnais Heights:7
Midleton Very Rare 750ml,Whisky/Whiskey,Bellboy Corporation,0,0.1,0.0,260.52,329.99,274.96,21,,0,2,
Don Julio 1942 Lunar New Year Horse 750ml,Agave,Johnson Brothers - St. Paul,11,0.1,176.8,131.33,179.99,149.96,27,,0,2,Minneapolis:1;Blaine:5;St. Louis Park:5
Jameson Cold Brew 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,13,0.1,208.9,13.11,29.99,25.96,56,,0,2,Plymouth:1;Ramsey:2;Stillwater:4;St. Louis Park:6
Alma Del Jaguar Blanco 750ml,Agave,"Maverick Beverage Co., LLC - MN",2,0.1,32.1,35.31,53.99,44.96,35,1btl on 1 cs,0,2,Minneapolis:2
Evan Williams Single BBL 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,3,0.1,32.1,26.38,38.99,,32,30 6PK Allocation,0,3,Minneapolis:3
Svedka Vodka 750ml,Vodka,Southern Glazer's Wine & Spirits of MN,2,0.1,32.1,6.94,12.99,10.96,47,"1 on 5, Free 80pf 750ml",0,2,Stillwater:1;Vadnais Heights:1
Svedka Strawberry Lemonade Vod Liter,Vodka,Southern Glazer's Wine & Spirits of MN,7,0.1,56.2,9.81,17.49,14.96,44,,0,4,Plymouth:1;Minnetonka:3;St. Louis Park:3
Codigo 1530 Mezcal 750ml,Agave,"Vinocopia, Inc",2,0.1,32.1,45.33,59.99,49.96,24,,0,2,St. Louis Park:2
Letherbee Original Label Gin 750ml,Gin,"Tradition Wine & Spirits, LLC",9,0.1,144.6,22.33,25.99,,14,,0,2,Stillwater:1;Plymouth:3;Bloomington:5
Letherbee Gin Liter,Gin,"Tradition Wine & Spirits, LLC",7,0.1,112.5,25.17,34.99,,28,,0,2,Ramsey:3;Minnetonka:4
Canadian Club Reserve 9yr 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,1,0.1,10.7,13.56,18.99,,29,,0,3,Woodbury:1
Prairie Organic Gin 750ml,Gin,Phillips Wine & Spirits - St. Paul,8,0.1,64.3,15.54,29.99,24.96,48,3 free vodka 1.75 free on 21cases monthly,0,4,Vadnais Heights:1;Minnetonka:7
Finlandia Grapefruit Vodka Liter,Vodka,Johnson Brothers - St. Paul,1,0.1,16.1,11.56,15.99,,28,,0,2,Osseo:1
Fee Bros Aztec Choc Bitters 5oz,Mixes,Bellboy Corporation,7,0.1,75.0,8.86,15.99,12.96,45,8.77-btl,0,3,Vadnais Heights:7
Apologue Celery Root Liqueur 750ml,Cordials,"Tradition Wine & Spirits, LLC",2,0.1,21.4,24.78,39.99,34.95,38,,0,3,Roseville:1;St. Louis Park:1
Apologue Aronia Berry Liqueur 750ml,Cordials,"Tradition Wine & Spirits, LLC",5,0.1,80.4,24.0,39.99,34.95,40,,0,2,Plymouth:1;Woodbury:4
Ansac Cognac VS 750ml,Brandy,Bellboy Corporation,22,0.1,176.8,17.83,24.99,,29,,0,4,Bloomington:10;Blaine:12
Takamine 8yr Whiskey 750ml,Whisky/Whiskey,"Grape Beginnings, Inc.",0,0.1,0.0,75.5,87.99,72.95,14,,0,2,
Earl Giles Gin Liter,Gin,Small Lot MN,0,0.1,0.0,15.79,24.99,20.96,37,TTL Best Pricing,0,2,
Olmeca Altos Reposado 1.75L,Agave,Southern Glazer's Wine & Spirits of MN,5,0.1,80.4,29.38,59.99,49.96,51,,0,2,Osseo:1;Minneapolis:4
J. Carver Vodka 750ml,Vodka,The Wine Company,0,0.1,0.0,17.31,30.99,,44,,0,3,
Blue Chair Bay Banana Rum 750ml,Rum,"Breakthru Beverage Minnesota Wine & Spirits, LLC",5,0.1,53.6,14.35,23.99,19.96,40,5cs purchase in a month,0,3,Woodbury:5
Kinky Ruby Liqueur 750ml,Cordials,Johnson Brothers - St. Paul,1,0.1,16.1,13.71,18.99,15.96,28,,0,2,Stillwater:1
Paladar Tequila Reposado 750ml,Agave,"New France Wine Co, Inc",5,0.1,40.2,47.42,76.99,63.96,38,,0,4,Minnetonka:5
Dampfwerk Pear Brandy 375ml,Brandy,The Wine Company,0,0.1,0.0,26.62,29.99,24.95,11,,0,2,
Don Q Gold Rum 1.75L,Rum,Johnson Brothers - St. Paul,4,0.1,64.3,17.63,24.99,,29,1 free case on 10,0,2,Plymouth:1;Blaine:3
Effen Cucumber Vodka 750ml,Vodka,Southern Glazer's Wine & Spirits of MN,0,0.1,0.0,13.8,25.99,21.96,47,,0,4,
Patron Anejo Sherry Cask 750ml,Agave,Southern Glazer's Wine & Spirits of MN,8,0.1,64.3,60.13,89.99,74.96,33,,0,4,Blaine:1;Chanhassen:1;Vadnais Heights:1;Roseville:2;Woodbury:3
Patron Anejo Tequila 375ml,Agave,Southern Glazer's Wine & Spirits of MN,16,0.1,128.6,19.47,32.99,,41,,0,4,Minneapolis:7;Ramsey:9
Absinthe Ordinaire 750ml,Cordials,Bellboy Corporation,13,0.1,208.9,19.58,24.99,,22,,0,2,Stillwater:3;Minnetonka:5;Rosemount:5
Patron Reposado Tequila 1.75L,Agave,,0,0.1,0.0,72.99,109.99,94.96,34,,0,4,
Dekuyper Orange Curacao 750ml,Cordials,Southern Glazer's Wine & Spirits of MN,11,0.1,88.4,13.55,13.79,11.96,2,,0,4,Blaine:1;Plymouth:2;Bloomington:8
Elijah Craig Bourbon Single Barrel 15yr 108pf 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,0,0.1,0.0,105.26,166.99,139.96,37,,0,4,
Hornitos Tequila Cucumber Habanero 70 750ml,,Southern Glazer's Wine & Spirits of MN,8,0.1,85.7,15.68,23.99,19.96,35,,0,3,Roseville:8
Monkey 47 Gin Liter,Gin,Bellboy Corporation,16,0.1,128.6,53.5,89.99,74.96,41,,0,4,Roseville:4;Minnetonka:5;St. Louis Park:7
BuzzBallz Tequila'Rita 187ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,0,0.1,0.0,1.07,4.74,3.96,77,,0,3,
New Amsterdam Grapefruit 750ml,Vodka,Johnson Brothers - St. Paul,0,0.1,0.0,9.09,14.99,,39,,0,4,
El Tequileno Platinum Blanco 750ml,Agave,Southern Glazer's Wine & Spirits of MN,5,0.1,80.4,34.63,65.99,54.96,48,,0,2,Minnetonka:1;St. Louis Park:4
Ice Hole Rootbeer Schnapps Traveler,Schnapps,Phillips Wine & Spirits - St. Paul,0,0.1,0.0,9.65,13.99,,31,Case 1,0,3,
Absolut Juice Strawberry Liter,Vodka,Southern Glazer's Wine & Spirits of MN,34,0.1,546.4,13.35,20.99,18.41,36,,0,2,Chanhassen:34
Penelope Architect Bourbon 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,4,0.1,64.3,45.13,71.99,59.96,37,,0,2,Stillwater:4
High Noon Watermelon 12oz can,Pre-Mix,,0,0.1,0.0,0.49,2.59,,81,,0,2,
High Plains Blended Rye 750ml,Whisky/Whiskey,"Maverick Beverage Co., LLC - MN",14,0.1,225.0,40.25,59.99,49.96,33,,0,2,Plymouth:1;Woodbury:4;St. Louis Park:9
Phillips Blackberry Brandy 200ml,Brandy,Phillips Wine & Spirits - St. Paul,43,0.1,691.1,3.22,5.49,4.96,41,Case 1,0,2,Blaine:43
Tempus Fugit Alessio Rosso Vermouth 375ml,Vermouth,Phillips Wine & Spirits - St. Paul,1,0.1,16.1,14.76,21.99,,33,Case 1,0,2,Woodbury:1
Dekuyper Creme De Banana 750ml,Cordials,Southern Glazer's Wine & Spirits of MN,7,0.1,112.5,0.07,12.49,10.96,99,,0,2,Andover:7
Patron Silver Tequila 1.75L,Agave,Southern Glazer's Wine & Spirits of MN,3,0.1,32.1,63.41,99.99,,37,,0,3,Vadnais Heights:3
Rondiaz Lemon Rum 1.75L,Rum,Johnson Brothers - St. Paul,16,0.1,257.1,10.92,17.99,15.96,39,7 free Spiced 1.75 on 16 mix all 1.75,0,2,Roseville:3;St. Louis Park:13
Rondiaz Peach 1.75L,Rum,Johnson Brothers - St. Paul,21,0.1,225.0,10.92,17.99,15.96,39,7 free Spiced 1.75 on 16 mix all 1.75,0,3,St. Louis Park:4;Cottage Grove:5;Rosemount:5;Ramsey:7
Rowan's Creek Bourbon 750ml,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,0,0.1,0.0,33.93,57.99,47.96,41,Case 1,0,3,
Gran Centenario Plata 750ml,Agave,Johnson Brothers - St. Paul,0,0.1,0.0,21.93,32.99,,34,Case 1 Pricing,0,2,
Crown Royal Hand Select Barrel Vikings Version,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,0,0.1,0.0,41.34,71.99,59.96,43,Case 1 Must hit 12 cs within month,0,2,
Dingle Gin Original Pot Still 700ml,Gin,Southern Glazer's Wine & Spirits of MN,3,0.1,48.2,30.13,39.99,,25,,0,2,St. Louis Park:3
Diplomatico Mantuano 750ml,Rum,Johnson Brothers - St. Paul,2,0.1,32.1,21.18,27.99,23.95,24,,0,2,Minnetonka:2
Bulleit Manhattan 375ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,15,0.1,241.1,9.09,17.49,14.96,48,Case 1,0,2,Rosemount:2;Ramsey:6;Blaine:7
Spiritless Kentucky 74 Spiced 750ml /D,Whisky/Whiskey,Discontinued,13,0.1,139.3,22.06,35.99,29.95,39,Case 1 Pricing,0,3,Blaine:3;Minneapolis:3;Ramsey:3;Cottage Grove:4
Spirit Works Vodka 750ml,Vodka,Bellboy Corporation,2,0.1,32.1,19.0,29.99,,37,,0,2,Minnetonka:2
Barrell Craft Seagrass Rye 750ml,Whisky/Whiskey,"Maverick Beverage Co., LLC - MN",3,0.1,48.2,63.25,95.99,79.96,34,Mix and match 6 cases of barrell,0,2,St. Louis Park:1;Minnetonka:2
Russell's Reserve Rye 6yr 750ml,Whisky/Whiskey,Bellboy Corporation,0,0.1,0.0,33.5,42.99,,22,,0,2,
Sauza Hornitos Plata Tequila Liter,Agave,Southern Glazer's Wine & Spirits of MN,4,0.1,32.1,20.57,32.99,,38,,0,4,Bloomington:4
Angostura 5yr Rum 750ml,Rum,Southern Glazer's Wine & Spirits of MN,2,0.1,16.1,17.38,27.99,22.96,38,,0,4,Bloomington:2
Bacardi Classic Mojito 1.75L,Pre-Mix,Southern Glazer's Wine & Spirits of MN,6,0.1,48.2,13.83,20.99,17.96,34,,0,4,Vadnais Heights:6
Glenlivet French Oak 15 Yr 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,0,0.1,0.0,76.0,101.99,84.96,25,,0,2,
Glenmorangie 12yr 750ml,Whisky/Whiskey,Bellboy Corporation,4,0.1,32.1,31.83,49.99,42.96,36,case 1,0,4,Roseville:4
David Nicholson Reserve 750ml,Whisky/Whiskey,Libation Project,6,0.1,96.4,32.5,47.99,39.96,32,Case 1,0,2,Chanhassen:3;Vadnais Heights:3
Macallan Classic Cut 750ml,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",3,0.1,32.1,105.1,144.99,124.96,28,,0,3,Blaine:3
Bushmills Original 375ml,Whisky/Whiskey,Johnson Brothers - St. Paul,41,0.1,439.3,10.84,15.99,,32,Case One,0,3,Vadnais Heights:2;Blaine:8;Cottage Grove:12;Minneapolis:19
Baker's Single Barrel 7yr High Rye Bourbon 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,5,0.1,80.4,56.3,83.99,69.96,33,Case1,0,2,Minneapolis:1;Chanhassen:2;Stillwater:2
Fulton's Harvest Pumpkin Pie 750ml,Cordials,Southern Glazer's Wine & Spirits of MN,12,0.1,128.6,8.31,11.99,,31,,0,3,Blaine:12
Dashfire Lemon & Lavender Martini 100ml,Pre-Mix,"Vinocopia, Inc",31,0.1,249.1,3.97,6.49,5.96,39,,0,4,Roseville:2;Chanhassen:3;Blaine:6;Ramsey:20
Skyy Watermelon Liter,Vodka,,0,0.1,0.0,13.21,19.99,,34,,0,2,
Skyy Pineapple Vodka Liter,Vodka,Southern Glazer's Wine & Spirits of MN,1,0.1,16.1,11.31,19.99,16.96,43,,0,2,Chanhassen:1
Gibson's Canadian Whisky 750ml,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,0.1,0.0,17.35,29.99,24.96,42,1 case,0,2,
Gilbeys Gin 1.75L,Gin,Bellboy Corporation,0,0.1,0.0,20.21,18.99,,-6,,0,4,
Gin Lane 1751 London Dry Gin 750ml,Gin,Bellboy Corporation,1,0.1,10.7,16.0,26.99,9.97,41,,0,3,Chanhassen:1
Bacardi Gold Reserva Ocho 8yr 375ml,Rum,Southern Glazer's Wine & Spirits of MN,0,0.1,0.0,5.08,19.99,,75,,0,2,
Angel's Envy Bottled In Bond Cask Strength 750ml,Bourbon,DNU - Created from invalid import,7,0.1,75.0,52.63,84.99,70.96,38,,0,3,Andover:1;Roseville:1;Woodbury:5
Merrys Irish Cream 1.75L,Cordials,Johnson Brothers - St. Paul,1,0.1,10.7,22.5,51.99,43.96,57,1 free on 5 mix and match sizes.  750 original free goods,0,3,Andover:1
Svedka Citron Vodka Liter,Vodka,Southern Glazer's Wine & Spirits of MN,9,0.1,96.4,9.81,17.49,14.96,44,,0,3,Minneapolis:9
Rabbit Hole Boxergrail Rye 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,3,0.1,48.2,40.62,57.99,47.95,30,,0,2,Stillwater:1;Chanhassen:2
Fleischmanns Gin 1.75L,Gin,Southern Glazer's Wine & Spirits of MN,7,0.1,112.5,13.63,17.99,,24,,0,2,Woodbury:7
Coldcock Whiskey 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,1,0.1,16.1,18.74,23.99,,22,,0,2,Woodbury:1
Suntory -196 Vodka Peach 4pk 12oz can,Pre-Mix,Southern Glazer's Wine & Spirits of MN,24,0.1,257.1,7.63,11.49,9.96,34,,0,3,Andover:24
Stranahan's Blue Peak Single Malt 750ml,Whisky/Whiskey,Johnson Brothers - St. Paul,10,0.1,160.7,24.93,41.99,34.96,41,Buy 3cs get 1cs Blue Peak Free,0,2,St. Louis Park:2;Blaine:3;Stillwater:5
Hamilton White 'Stache Rum Liter,Rum,"Tradition Wine & Spirits, LLC",7,0.1,112.5,18.5,22.49,18.95,18,,0,2,Ramsey:3;Minnetonka:4
Redwood Empire Lost Monarch Whiskey 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,0,0.1,0.0,30.13,47.99,39.96,37,,0,2,
Kahlua Vanilla 750ml,Cordials,Southern Glazer's Wine & Spirits of MN,11,0.1,117.9,18.04,33.49,27.96,46,,0,3,Roseville:2;Vadnais Heights:3;Bloomington:6
Lokal Meyer Lemon Vodka Liter,Vodka,"Vinocopia, Inc",6,0.1,64.3,10.71,15.99,13.96,33,,0,3,Blaine:1;Bloomington:5
Remy Martin VSOP Cognac 375ml,Brandy,Phillips Wine & Spirits - St. Paul,25,0.1,267.9,19.59,25.99,21.96,25,Case 1,0,3,Stillwater:7;Chanhassen:18
Captain Morgan Private Stock 1.75L,Rum,Phillips Wine & Spirits - St. Paul,1,0.1,8.0,35.17,45.99,,24,Case 1,0,4,Chanhassen:1
Austin Cocktails Cucumber Mojito 4pk 8oz can,Pre-Mix,"Breakthru Beverage Minnesota Beer, LLC",4,0.1,64.3,8.35,11.99,12.96,30,,0,2,Minneapolis:4
Clase Azul Plata Tequila 750ml,Agave,Southern Glazer's Wine & Spirits of MN,9,0.1,72.3,113.13,155.99,129.96,27,,0,4,Rosemount:1;Blaine:2;Bloomington:2;Minneapolis:2;St. Louis Park:2
DeLola Spritz Paloma 750ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,3,0.1,48.2,15.0,23.99,19.96,37,,0,2,Minnetonka:3
Grey Goose Vodka Ducasse 750ml,Vodka,Southern Glazer's Wine & Spirits of MN,8,0.1,64.3,56.99,95.99,79.96,41,,0,4,Chanhassen:3;St. Louis Park:5
Ciroc Red Berry Vodka 750ml,Vodka,Bellboy Corporation,0,0.1,0.0,20.92,34.24,27.96,39,4cs across chain - Same Week,0,4,
Griffo Stony Point Whiskey 750ml,Whisky/Whiskey,Bellboy Corporation,11,0.1,88.4,24.12,41.99,24.86,43,,0,4,Andover:1;Ramsey:1;Chanhassen:3;Minnetonka:3;Rosemount:3
Ciroc Pineapple Passion Spritz 750ml,Pre-Mix,Johnson Brothers - St. Paul,0,0.1,0.0,6.25,11.49,9.95,46,,0,2,
Stellum Bourbon Cask Strength 750ml,Whisky/Whiskey,"Maverick Beverage Co., LLC - MN",5,0.1,80.4,39.02,60.99,,36,,0,2,Chanhassen:2;Roseville:3
Starr Blu Vodka 750ml,Vodka,Johnson Brothers - St. Paul,5,0.1,53.6,5.8,16.99,,66,,0,3,Andover:5
Chuckle Rum 375ml,Rum,Bellboy Corporation,4,0.1,64.3,6.75,8.99,7.96,25,CASE 1,0,2,Minneapolis:4
Springbank 10 Year Scotch 750ml,Whisky/Whiskey,"New France Wine Co, Inc",0,0.1,0.0,78.75,114.99,96.96,32,Allocated,0,3,
Ciroc Passion 750ml,Vodka,Johnson Brothers - St. Paul,0,0.1,0.0,21.17,34.99,,39,,0,2,
Grey Goose Classic Martini 750ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,16,0.1,257.1,24.38,38.99,32.96,37,,0,2,Roseville:2;Rosemount:3;Chanhassen:4;Plymouth:7
Rich & Rare Reserve 750ml,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",12,0.1,192.9,8.28,12.99,,36,,0,2,Blaine:12
Revel Stoke Roasted Pineapple Liter,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,18,0.1,289.3,12.83,20.99,17.96,39,1 on 9 mix & match,0,2,Roseville:1;Chanhassen:2;Minnetonka:7;Rosemount:8
Old Bardstown Bourbon 750ml,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,13,0.1,104.5,15.09,24.99,20.96,40,Case 1,0,4,Plymouth:2;Chanhassen:3;Cottage Grove:8
Kinky Green 50ml,Cordials,Discontinued,3,0.1,48.2,0.51,1.49,1.24,66,1 free on 3. Kinky Pink 50ml as Free Good,0,2,Blaine:3
Camarena Silver Tequila 50ml,Agave,Discontinued,36,0.1,385.7,2.01,3.99,,50,,0,3,Stillwater:36
Castillo Spiced Rum 1.75L,Rum,"Breakthru Beverage Minnesota Wine & Spirits, LLC",3,0.1,48.2,14.88,17.49,14.95,15,,0,2,Blaine:3
Camarena Anejo Tequila 750ml,Agave,Johnson Brothers - St. Paul,3,0.1,32.1,25.02,33.99,,26,,0,3,Stillwater:1;St. Louis Park:2
Blue Chair Bay Mocha Cream 750ml,Cordials,"Breakthru Beverage Minnesota Wine & Spirits, LLC",34,0.1,364.3,14.35,23.99,19.96,40,5cs purchase in a month,0,3,Blaine:7;Minneapolis:27
Bols Mango Liqueur 750ml,Cordials,"Breakthru Beverage Minnesota Wine & Spirits, LLC",3,0.1,48.2,6.43,13.99,,54,,0,2,Plymouth:1;Andover:2
Bombay Gin 750ml,Gin,Southern Glazer's Wine & Spirits of MN,5,0.1,80.4,12.45,19.99,,38,,0,2,Osseo:1;Bloomington:4
Valentine Mayor Pingree Orange Label Rye 750ml,Whisky/Whiskey,,5,0.1,80.4,33.05,43.74,36.45,24,,0,2,Rosemount:1;Stillwater:4
Old Elk Blended Straight Bourbon 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,10,0.1,107.1,33.13,59.99,49.96,45,,0,3,Ramsey:1;Chanhassen:2;St. Louis Park:2;Stillwater:5
Old Elk Wheated Bourbon 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,0,0.1,0.0,54.8,83.99,69.96,35,,0,2,
Old Parr 18 Year 750ml,Scotch Whisky,Bellboy Corporation,0,0.1,0.0,45.5,75.99,63.96,40,,0,2,
Virginia Distlling Courage and Conviction American Single Malt,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",6,0.1,96.4,45.0,69.99,59.96,36,,0,2,Andover:2;Blaine:4
Virginia Dist American Single Malt Cabernet Cask 750ml,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",10,0.1,160.7,30.0,46.99,39.96,36,,0,2,Roseville:5;St. Louis Park:5
Villa One Silver Tequilla 750ml,Agave,Johnson Brothers - St. Paul,6,0.1,96.4,30.08,44.99,,33,,0,2,Chanhassen:1;Vadnais Heights:1;Ramsey:2;Roseville:2
Villa One Anejo Tequila 750ml,Agave,Johnson Brothers - St. Paul,1,0.1,16.1,41.74,59.99,,30,,0,2,Vadnais Heights:1
Ole Smoky Hunch Punch Lightnin 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,0,0.1,0.0,16.94,26.99,22.96,37,,0,2,
Copperwing Vodka 750ml,Vodka,,4,0.1,64.3,18.28,29.99,24.95,39,,0,2,Minneapolis:1;Minnetonka:1;Blaine:2
Zing Zang RTD Bloody Mary 1.75L,Pre-Mix,Phillips Wine & Spirits - St. Paul,2,0.1,16.1,13.08,20.99,17.96,38,1 BMM 1.75 free on 10 mix & match,0,4,Minneapolis:1;Plymouth:1
Windsor Reserve 750ml,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,2,0.1,32.1,13.67,19.99,,32,Case 1,0,2,Blaine:2
360 Double Chocolate Vodka Liter,Vodka,Southern Glazer's Wine & Spirits of MN,6,0.1,96.4,12.05,14.99,12.96,20,,0,2,Chanhassen:6
Drink Wisconsinbly Brandy 750ml,Brandy,"Vinocopia, Inc",3,0.1,32.1,18.25,29.99,24.96,39,Net Down Pricing,0,3,Stillwater:1;Woodbury:2
45th Parallel Gin 750ml,Gin,"Vinocopia, Inc",18,0.1,192.9,32.25,47.99,39.96,33,Net Down Price,0,3,St. Louis Park:2;Blaine:4;Stillwater:6;Woodbury:6
Willett Potstill Reserve 1.75L,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,1,0.1,10.7,75.37,119.99,99.96,37,Case 1,0,3,Minnetonka:1
Zing Zang RTD Mango Margarita 4pk 12oz can,Pre-Mix,Phillips Wine & Spirits - St. Paul,3,0.1,48.2,9.33,14.99,12.96,38,1 BMM 1.75 free on 10 mix & match,0,2,Minnetonka:1;Osseo:2
Kilkerran 8 Year Old Cask Strength 700ml,Scotch Whisky,"New France Wine Co, Inc",0,0.1,0.0,82.08,119.99,101.96,32,Allocated,0,3,
Milagro Silver Tequila 1.75L,Agave,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,0.1,0.0,35.86,48.99,,27,5cs purchase in a month,0,2,
Cathead Old Soul 109 750ml,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,4,0.1,42.9,42.93,54.99,44.86,22,Case 1,0,3,Minneapolis:4
Dulce Vida Pineapple Jalapeno 750ml,Agave,Phillips Wine & Spirits - St. Paul,6,0.1,96.4,18.55,29.99,24.96,38,Case 1,0,2,Stillwater:6
Dulce Vida Anejo 750ml,Agave,Phillips Wine & Spirits - St. Paul,18,0.1,192.9,31.66,44.99,39.96,30,Case 1,0,3,Roseville:2;St. Louis Park:3;Plymouth:5;Stillwater:8
Du Nord Caf� Frieda 750ml,Cordials,Phillips Wine & Spirits - St. Paul,2,0.1,21.4,24.1,37.99,31.96,37,Case 1,0,3,Minneapolis:2
Northland Organic Vodka 1.75L,Vodka,Small Lot MN,2,0.1,32.1,23.29,43.99,36.96,47,,0,2,Andover:2
Wheel Horse Bourbon Cigar Blend 750ml,Whisky/Whiskey,Bellboy Corporation,2,0.1,21.4,20.5,37.99,31.96,46,,0,3,Andover:1;Blaine:1
Kentucky Owl Wiseman Bourbon 750ml,Whisky/Whiskey,Johnson Brothers - St. Paul,21,0.1,337.5,30.18,47.99,39.95,37,Case 1 Pricing,0,2,Andover:2;Vadnais Heights:2;Stillwater:3;Minnetonka:6;Woodbury:8
Keeper's Heart Irish/American Whiskey 50ml,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,34,0.1,273.2,1.8,2.29,1.96,21,Case 1,0,4,Andover:34
