upc,Department,Buyer Cost,Deal,Buy Months
80686014096,Spirits,15.27,,
80686014423,Spirits,3.81,,
80686014430,Spirits,3.81,,
80686010357,Spirits,15.23,,
80686009269,Spirits,15.27,,
80686012702,Spirits,15.27,,
80686009115,Spirits,7.63,,
80686011651,Spirits,3.81,,
80686009290,Spirits,7.63,,
80686009283,Spirits,7.63,,
80686009092,Spirits,7.63,,
80686957386,Spirits,52.63,,
80686958024,Spirits,18.61,1 case Free M&M All  Suntory (Toki Free),
80686958031,Spirits,18.61,1 case Free M&M All  Suntory (Toki Free),
80686957010,Spirits,24.61,1 case Free M&M All  Suntory (Toki Free),
617768261378,Spirits,4.53,,
617768271377,Spirits,4.53,,
617768281352,Spirits,4.53,,
88004071905,Spirits,9.81,,2|5|8|11
88004072179,Spirits,14.76,"Buy Deep Every Month, EO Months Listed",2|5|8|11
88004072223,Spirits,1.91,,
88004071851,Spirits,14.76,"Buy Deep Every Month, EO Months Listed",2|5|8|11
88004072025,Spirits,9.81,,2|5|8|11
88004072230,Spirits,1.91,,
617768201053,Spirits,0.58,"1 on 6, free 80pf",
617768201107,Spirits,9.81,,2|5|8|11
617768201176,Spirits,14.76,"Buy Deep Every Month, EO Months Listed",2|5|8|11
617768201756,Spirits,6.94,"1 on 5, Free 80pf 750ml",2|5|8|11|12
617768291054,Spirits,0.58,"1 on 6, free 80pf",
617768291108,Spirits,9.81,,2|5|8|11
617768291177,Spirits,14.76,"Buy Deep Every Month, EO Months Listed",2|5|8|11
88004071240,Spirits,14.76,"Buy Deep Every Month, EO Months Listed",2|5|8|11
617768125106,Spirits,9.81,,2|5|8|11
617768125755,Spirits,6.94,"1 on 5, Free 80pf 750ml",2|5|8|11|12
88004072094,Spirits,1.91,,
88004071110,Spirits,9.81,,2|5|8|11
88004071134,Spirits,14.76,"Buy Deep Every Month, EO Months Listed",2|5|8|11
88004071950,Spirits,1.91,,
617768161371,Spirits,3.24,"1 on 4, free 80pf 375ml (200ml + 375ml mix)",
617768161753,Spirits,6.94,"1 on 5, Free 80pf 750ml",2|5|8|11|12
617768151105,Spirits,9.81,,2|5|8|11
617768151174,Spirits,14.76,"Buy Deep Every Month, EO Months Listed",2|5|8|11
617768151754,Spirits,6.94,"1 on 5, Free 80pf 750ml",2|5|8|11|12
